1697970380.515738571;k1: 1.0
1697970380.516378082;k2: 5.0
1697970380.516938211;Max_linear: 10.0
1697970380.517724441;Max_angular: 10.0
1697970380.518526713;Target_distance: 2.0
1697970384.500096227;right;2.3741;-0.3741;-5.4212;0.2000
1697970384.516120756;right;2.3741;-0.3741;-5.4212;0.2000
1697970384.526847603;right;2.3741;-0.3741;-5.4212;0.2000
1697970384.540614205;right;2.3741;-0.3741;-5.4212;0.2000
1697970384.556930205;right;2.3741;-0.3741;-5.4212;0.2000
1697970384.566058231;right;2.3741;-0.3741;-5.4212;0.2000
1697970384.580683679;right;2.3741;-0.3741;-5.4212;0.2000
1697970384.595903744;right;2.3740;-0.3740;-5.4212;0.2000
1697970384.607958414;right;2.3740;-0.3740;-5.4211;0.2000
1697970384.616362333;right;2.3739;-0.3739;-5.4211;0.2000
1697970384.631254964;right;2.3738;-0.3738;-5.4210;0.2000
1697970384.641765490;right;2.3738;-0.3738;-5.4209;0.2000
1697970384.650602582;right;2.3737;-0.3737;-5.4208;0.2000
1697970384.660491840;right;2.3735;-0.3735;-5.4207;0.2000
1697970384.676094821;right;2.3734;-0.3734;-5.4206;0.2000
1697970384.687363459;right;2.3733;-0.3733;-5.4204;0.2000
1697970384.696952434;right;2.3732;-0.3732;-5.4203;0.2000
1697970384.706683152;right;2.3739;-0.3739;-5.3336;0.2000
1697970384.724003981;right;2.3753;-0.3753;-5.2475;0.2000
1697970384.732772561;right;2.3767;-0.3767;-5.1614;0.2000
1697970384.741123063;right;2.3781;-0.3781;-4.9879;0.2005
1697970384.759062214;right;2.3793;-0.3793;-4.9016;0.2040
1697970384.768175301;right;2.3806;-0.3806;-4.8155;0.2077
1697970384.775099418;right;2.3821;-0.3821;-4.6421;0.2154
1697970384.785503653;right;2.3835;-0.3835;-4.5560;0.2195
1697970384.795064217;right;2.3851;-0.3851;-4.4701;0.2237
1697970384.810868532;right;2.3867;-0.3867;-4.2968;0.2327
1697970384.820644607;right;2.3881;-0.3881;-4.2108;0.2375
1697970384.829531518;right;2.3897;-0.3897;-4.1248;0.2424
1697970384.838999503;right;2.3912;-0.3912;-4.0389;0.2476
1697970384.859306574;right;2.3928;-0.3928;-3.9531;0.2530
1697970384.866311001;right;2.3944;-0.3944;-3.7797;0.2646
1697970384.873935208;right;2.3959;-0.3959;-3.6937;0.2707
1697970384.883692166;right;2.3974;-0.3974;-3.6078;0.2772
1697970384.899077761;right;2.3989;-0.3989;-3.5218;0.2840
1697970384.903346152;right;2.4004;-0.4004;-3.4358;0.2911
1697970384.911326724;right;2.4019;-0.4019;-3.3498;0.2985
1697970384.920886212;right;2.4034;-0.4034;-3.2639;0.3064
1697970384.930226271;right;2.4049;-0.4049;-3.1780;0.3147
1697970384.944732374;right;2.4065;-0.4065;-3.0921;0.3234
1697970384.953863345;right;2.4080;-0.4080;-3.0061;0.3327
1697970384.963762452;right;2.4096;-0.4096;-2.9202;0.3424
1697970384.972430505;right;2.4112;-0.4112;-2.8343;0.3528
1697970384.982109910;right;2.4127;-0.4127;-2.8359;0.3526
1697970384.995911826;right;2.4142;-0.4142;-2.7499;0.3637
1697970385.006355615;right;2.4157;-0.4157;-2.6640;0.3754
1697970385.027050760;right;2.4172;-0.4172;-2.5780;0.3879
1697970385.033475143;right;2.4188;-0.4188;-2.4921;0.4013
1697970385.042199261;right;2.4202;-0.4202;-2.4935;0.4011
1697970385.051493624;right;2.4217;-0.4217;-2.4076;0.4154
1697970385.060635356;right;2.4233;-0.4233;-2.3216;0.4307
1697970385.074881011;right;2.4248;-0.4248;-2.3231;0.4305
1697970385.088976232;right;2.4262;-0.4262;-2.2371;0.4470
1697970385.100244594;right;2.4277;-0.4277;-2.1511;0.4649
1697970385.110151482;right;2.4292;-0.4292;-2.1526;0.4646
1697970385.121907365;right;2.4305;-0.4305;-2.0665;0.4839
1697970385.135722839;right;2.4321;-0.4321;-1.9806;0.5049
1697970385.150658607;right;2.4334;-0.4334;-1.9820;0.5046
1697970385.159099660;right;2.4348;-0.4348;-1.8959;0.5275
1697970385.170110357;right;2.4363;-0.4363;-1.8974;0.5271
1697970385.178255986;right;2.4376;-0.4376;-1.8112;0.5521
1697970385.196664087;right;2.4391;-0.4391;-1.8127;0.5517
1697970385.205460711;right;2.4404;-0.4404;-1.7265;0.5792
1697970385.213251734;right;2.4418;-0.4418;-1.6405;0.6096
