1697969365.435487353;k1: 1.0
1697969365.437166712;k2: 5.0
1697969365.437943961;Max_linear: 10.0
1697969365.438697029;Max_angular: 10.0
1697969365.439438293;Target_distance: 0.5
1697969372.105518550;right;2.7546;-2.2546;-4.5903;0.2179
1697969372.122672679;right;2.7546;-2.2546;-4.5903;0.2179
1697969372.131721049;right;2.7546;-2.2546;-4.5903;0.2179
1697969372.148007371;right;2.7545;-2.2545;-4.5903;0.2179
1697969372.156657345;right;2.7545;-2.2545;-4.5902;0.2179
1697969372.166420468;right;2.7545;-2.2545;-4.5902;0.2179
1697969372.178047899;right;2.7545;-2.2545;-4.5902;0.2179
1697969372.189490114;right;2.7545;-2.2545;-4.5902;0.2179
1697969372.202151315;right;2.7544;-2.2544;-4.5901;0.2179
1697969372.215797952;right;2.7544;-2.2544;-4.5901;0.2179
1697969372.226366931;right;2.7543;-2.2543;-4.5901;0.2179
1697969372.242738790;right;2.7543;-2.2543;-4.5900;0.2179
1697969372.253953393;right;2.7542;-2.2542;-4.5900;0.2179
1697969372.262700943;right;2.7542;-2.2542;-4.5899;0.2179
1697969372.272376053;right;2.7541;-2.2541;-4.5898;0.2179
1697969372.284430362;right;2.7541;-2.2541;-4.5898;0.2179
1697969372.292732338;right;2.7541;-2.2541;-4.5898;0.2179
1697969372.302941182;right;2.7550;-2.2550;-4.5907;0.2178
1697969372.310843604;right;2.7558;-2.2558;-4.5041;0.2220
1697969372.329348810;right;2.7566;-2.2566;-4.4174;0.2264
1697969372.336444428;right;2.7574;-2.2574;-4.3307;0.2309
1697969372.346650927;right;2.7582;-2.2582;-4.2440;0.2356
1697969372.362906718;right;2.7590;-2.2590;-4.1574;0.2405
1697969372.371605512;right;2.7598;-2.2598;-4.0708;0.2457
1697969372.380420123;right;2.7606;-2.2606;-3.8966;0.2566
1697969372.400777022;right;2.7614;-2.2614;-3.8099;0.2625
1697969372.410293767;right;2.7621;-2.2621;-3.7232;0.2686
1697969372.418132441;right;2.7628;-2.2628;-3.6364;0.2750
1697969372.426349957;right;2.7635;-2.2635;-3.5497;0.2817
1697969372.437532119;right;2.7642;-2.2642;-3.4629;0.2888
1697969372.453071133;right;2.7648;-2.2648;-3.3760;0.2962
1697969372.464014974;right;2.7654;-2.2654;-3.2892;0.3040
1697969372.471677720;right;2.7660;-2.2660;-3.2023;0.3123
1697969372.482178692;right;2.7665;-2.2665;-3.1153;0.3210
1697969372.493879467;right;2.7670;-2.2670;-3.0284;0.3302
1697969372.504129875;right;2.7675;-2.2675;-2.9414;0.3400
1697969372.524645021;right;2.7680;-2.2680;-2.8544;0.3504
1697969372.531920736;right;2.7684;-2.2684;-2.7674;0.3614
1697969372.542579082;right;2.7687;-2.2687;-2.7677;0.3613
1697969372.556800528;right;2.7690;-2.2690;-2.6805;0.3731
1697969372.571618268;right;2.7693;-2.2693;-2.5933;0.3856
1697969372.580632084;right;2.7696;-2.2696;-2.5061;0.3990
1697969372.597270678;right;2.7698;-2.2698;-2.5063;0.3990
1697969372.602874379;right;2.7698;-2.2698;-2.4189;0.4134
1697969372.611676214;right;2.7700;-2.2700;-2.3316;0.4289
1697969372.620243574;right;2.7701;-2.2701;-2.2442;0.4456
1697969372.629795879;right;2.7700;-2.2700;-2.2442;0.4456
1697969372.653579508;right;2.7700;-2.2700;-2.1567;0.4637
1697969372.656377499;right;2.7699;-2.2699;-2.1566;0.4637
1697969372.663068633;right;2.7697;-2.2697;-2.0689;0.4834
1697969372.672513314;right;2.7696;-2.2696;-1.9813;0.5047
1697969372.684009394;right;2.7693;-2.2693;-1.9811;0.5048
1697969372.708166507;right;2.7689;-2.2689;-1.8932;0.5282
1697969372.716267162;right;2.7686;-2.2686;-1.8055;0.5539
1697969372.725934120;right;2.7681;-2.2681;-1.8049;0.5541
1697969372.737966359;right;2.7677;-2.2677;-1.7170;0.5824
1697969372.759856688;right;2.7670;-2.2670;-1.7164;0.5827
1697969372.773730010;right;2.7664;-2.2664;-1.6283;0.6142
1697969372.782643888;right;2.7657;-2.2657;-1.6276;0.6144
1697969372.795932569;right;2.7650;-2.2650;-1.5394;0.6496
1697969372.804869058;right;2.7640;-2.2640;-1.5384;0.6501
1697969372.820783291;right;2.7631;-2.2631;-1.4501;0.6897
1697969372.831340877;right;2.7621;-2.2621;-1.4491;0.6901
1697969372.838782750;right;2.7612;-2.2612;-1.3607;0.7350
1697969372.846874668;right;2.7600;-2.2600;-1.3595;0.7356
1697969372.870913479;right;2.7588;-2.2588;-1.3583;0.7363
1697969372.879900818;right;2.7574;-2.2574;-1.2695;0.7878
1697969372.886517258;right;2.7561;-2.2561;-1.2681;0.7886
1697969372.897563193;right;2.7546;-2.2546;-1.1791;0.8482
1697969372.915834667;right;2.7530;-2.2530;-1.1775;0.8493
1697969372.928606971;right;2.7513;-2.2513;-1.0885;0.9188
1697969372.936040293;right;2.7495;-2.2495;-1.0866;0.9204
1697969372.944789534;right;2.7477;-2.2477;-1.0848;0.9219
1697969372.969667687;right;2.7456;-2.2456;-0.9953;1.0000
1697969372.974763023;right;2.7436;-2.2436;-0.9932;1.0000
1697969372.982323977;right;2.7414;-2.2414;-0.9035;1.0000
1697969372.990966944;right;2.7390;-2.2390;-0.9012;1.0000
1697969372.998788144;right;2.7366;-2.2366;-0.8113;1.0000
1697969373.020101314;right;2.7340;-2.2340;-0.8087;1.0000
