[INFO] [1697970168.582049350] [robot_controller]: k1: 1.0
[INFO] [1697970168.583216842] [robot_controller]: k2: 5.0
[INFO] [1697970168.583817527] [robot_controller]: Max_linear: 10.0
[INFO] [1697970168.584294561] [robot_controller]: Max_angular: 10.0
[INFO] [1697970168.584752940] [robot_controller]: Target_distance: 2.0
[INFO] [1697970173.045724600] [robot_controller]: right;2.9050;-0.9050;-5.8647;0.2000
[INFO] [1697970173.052649686] [robot_controller]: right;2.9050;-0.9050;-5.8647;0.2000
[INFO] [1697970173.063147844] [robot_controller]: right;2.9050;-0.9050;-5.8647;0.2000
[INFO] [1697970173.075902863] [robot_controller]: right;2.9050;-0.9050;-5.8647;0.2000
[INFO] [1697970173.085972012] [robot_controller]: right;2.9050;-0.9050;-5.8647;0.2000
[INFO] [1697970173.096158039] [robot_controller]: right;2.9050;-0.9050;-5.8647;0.2000
[INFO] [1697970173.107334356] [robot_controller]: right;2.9050;-0.9050;-5.8647;0.2000
[INFO] [1697970173.119348676] [robot_controller]: right;2.9050;-0.9050;-5.8647;0.2000
[INFO] [1697970173.131280257] [robot_controller]: right;2.9050;-0.9050;-5.8647;0.2000
[INFO] [1697970173.149596872] [robot_controller]: right;2.9050;-0.9050;-5.8646;0.2000
[INFO] [1697970173.159102867] [robot_controller]: right;2.9049;-0.9049;-5.8646;0.2000
[INFO] [1697970173.168445192] [robot_controller]: right;2.9049;-0.9049;-5.8645;0.2000
[INFO] [1697970173.179453264] [robot_controller]: right;2.9048;-0.9048;-5.8645;0.2000
[INFO] [1697970173.189945008] [robot_controller]: right;2.9047;-0.9047;-5.8644;0.2000
[INFO] [1697970173.198844779] [robot_controller]: right;2.9047;-0.9047;-5.8643;0.2000
[INFO] [1697970173.214127437] [robot_controller]: right;2.9046;-0.9046;-5.8642;0.2000
[INFO] [1697970173.224492043] [robot_controller]: right;2.9046;-0.9046;-5.8643;0.2000
[INFO] [1697970173.233193424] [robot_controller]: right;2.9053;-0.9053;-5.6901;0.2000
[INFO] [1697970173.244928228] [robot_controller]: right;2.9065;-0.9065;-5.6038;0.2000
[INFO] [1697970173.253754163] [robot_controller]: right;2.9079;-0.9079;-5.5177;0.2000
[INFO] [1697970173.262158722] [robot_controller]: right;2.9092;-0.9092;-5.4315;0.2000
[INFO] [1697970173.272136720] [robot_controller]: right;2.9103;-0.9103;-5.2577;0.2000
[INFO] [1697970173.284133074] [robot_controller]: right;2.9115;-0.9115;-5.1715;0.2000
[INFO] [1697970173.292550781] [robot_controller]: right;2.9129;-0.9129;-4.9979;0.2001
[INFO] [1697970173.302009549] [robot_controller]: right;2.9142;-0.9142;-4.9118;0.2036
[INFO] [1697970173.317824455] [robot_controller]: right;2.9158;-0.9158;-4.8259;0.2072
[INFO] [1697970173.326081844] [robot_controller]: right;2.9171;-0.9171;-4.6522;0.2150
[INFO] [1697970173.335289283] [robot_controller]: right;2.9185;-0.9185;-4.5662;0.2190
[INFO] [1697970173.348396670] [robot_controller]: right;2.9199;-0.9199;-4.3926;0.2277
[INFO] [1697970173.358047706] [robot_controller]: right;2.9211;-0.9211;-4.3064;0.2322
[INFO] [1697970173.367800435] [robot_controller]: right;2.9224;-0.9224;-4.2203;0.2370
[INFO] [1697970173.380621079] [robot_controller]: right;2.9238;-0.9238;-4.1342;0.2419
[INFO] [1697970173.390779611] [robot_controller]: right;2.9251;-0.9251;-3.9606;0.2525
[INFO] [1697970173.403083254] [robot_controller]: right;2.9265;-0.9265;-3.8744;0.2581
[INFO] [1697970173.414843453] [robot_controller]: right;2.9278;-0.9278;-3.7883;0.2640
[INFO] [1697970173.425785687] [robot_controller]: right;2.9291;-0.9291;-3.7022;0.2701
[INFO] [1697970173.437757619] [robot_controller]: right;2.9305;-0.9305;-3.6160;0.2766
[INFO] [1697970173.448949716] [robot_controller]: right;2.9318;-0.9318;-3.5299;0.2833
[INFO] [1697970173.458984187] [robot_controller]: right;2.9331;-0.9331;-3.4438;0.2904
[INFO] [1697970173.471773360] [robot_controller]: right;2.9344;-0.9344;-3.3576;0.2978
[INFO] [1697970173.479789715] [robot_controller]: right;2.9357;-0.9357;-3.2714;0.3057
[INFO] [1697970173.490878212] [robot_controller]: right;2.9370;-0.9370;-3.1852;0.3140
[INFO] [1697970173.501234690] [robot_controller]: right;2.9382;-0.9382;-3.0990;0.3227
[INFO] [1697970173.511617124] [robot_controller]: right;2.9395;-0.9395;-3.0128;0.3319
[INFO] [1697970173.521530904] [robot_controller]: right;2.9407;-0.9407;-2.9266;0.3417
[INFO] [1697970173.531053070] [robot_controller]: right;2.9420;-0.9420;-2.8404;0.3521
[INFO] [1697970173.543672444] [robot_controller]: right;2.9432;-0.9432;-2.7542;0.3631
[INFO] [1697970173.554780411] [robot_controller]: right;2.9444;-0.9444;-2.7553;0.3629
[INFO] [1697970173.571709241] [robot_controller]: right;2.9455;-0.9455;-2.6690;0.3747
[INFO] [1697970173.579240072] [robot_controller]: right;2.9467;-0.9467;-2.5827;0.3872
[INFO] [1697970173.589058993] [robot_controller]: right;2.9479;-0.9479;-2.4964;0.4006
[INFO] [1697970173.601015887] [robot_controller]: right;2.9490;-0.9490;-2.4976;0.4004
[INFO] [1697970173.612217296] [robot_controller]: right;2.9501;-0.9501;-2.4112;0.4148
[INFO] [1697970173.623867673] [robot_controller]: right;2.9512;-0.9512;-2.3248;0.4302
[INFO] [1697970173.632211715] [robot_controller]: right;2.9524;-0.9524;-2.3260;0.4299
[INFO] [1697970173.647329733] [robot_controller]: right;2.9533;-0.9533;-2.2395;0.4466
[INFO] [1697970173.661138384] [robot_controller]: right;2.9544;-0.9544;-2.1530;0.4645
[INFO] [1697970173.668685183] [robot_controller]: right;2.9554;-0.9554;-2.1541;0.4642
[INFO] [1697970173.680983540] [robot_controller]: right;2.9564;-0.9564;-2.0676;0.4837
[INFO] [1697970173.692367296] [robot_controller]: right;2.9574;-0.9574;-1.9811;0.5048
[INFO] [1697970173.701388489] [robot_controller]: right;2.9583;-0.9583;-1.9820;0.5046
[INFO] [1697970173.711119213] [robot_controller]: right;2.9592;-0.9592;-1.8955;0.5276
[INFO] [1697970173.729500595] [robot_controller]: right;2.9602;-0.9602;-1.8965;0.5273
[INFO] [1697970173.737677987] [robot_controller]: right;2.9610;-0.9610;-1.8098;0.5526
[INFO] [1697970173.750455911] [robot_controller]: right;2.9619;-0.9619;-1.7233;0.5803
[INFO] [1697970173.762010571] [robot_controller]: right;2.9626;-0.9626;-1.7240;0.5801
[INFO] [1697970173.770503407] [robot_controller]: right;2.9635;-0.9635;-1.6374;0.6108
[INFO] [1697970173.782135928] [robot_controller]: right;2.9642;-0.9642;-1.6381;0.6105
[INFO] [1697970173.792291427] [robot_controller]: right;2.9650;-0.9650;-1.5514;0.6446
[INFO] [1697970173.803924560] [robot_controller]: right;2.9657;-0.9657;-1.5521;0.6443
[INFO] [1697970173.812985671] [robot_controller]: right;2.9664;-0.9664;-1.4653;0.6825
[INFO] [1697970173.825733160] [robot_controller]: right;2.9670;-0.9670;-1.4659;0.6822
[INFO] [1697970173.836532349] [robot_controller]: right;2.9676;-0.9676;-1.3790;0.7252
[INFO] [1697970173.847708016] [robot_controller]: right;2.9681;-0.9681;-1.3796;0.7249
[INFO] [1697970173.857729628] [robot_controller]: right;2.9686;-0.9686;-1.2926;0.7737
[INFO] [1697970173.868619094] [robot_controller]: right;2.9691;-0.9691;-1.2931;0.7734
[INFO] [1697970173.884615947] [robot_controller]: right;2.9695;-0.9695;-1.2061;0.8292
[INFO] [1697970173.891331896] [robot_controller]: right;2.9699;-0.9699;-1.2064;0.8290
[INFO] [1697970173.900896875] [robot_controller]: right;2.9702;-0.9702;-1.1193;0.8935
[INFO] [1697970173.914806059] [robot_controller]: right;2.9705;-0.9705;-1.1195;0.8933
[INFO] [1697970173.923002915] [robot_controller]: right;2.9707;-0.9707;-1.0323;0.9688
[INFO] [1697970173.933361263] [robot_controller]: right;2.9708;-0.9708;-1.0324;0.9687
[INFO] [1697970173.946371595] [robot_controller]: right;2.9708;-0.9708;-0.9450;1.0000
[INFO] [1697970173.952891628] [robot_controller]: right;2.9709;-0.9709;-0.8576;1.0000
[INFO] [1697970173.962660952] [robot_controller]: right;2.9707;-0.9707;-0.8574;1.0000
[INFO] [1697970173.974507712] [robot_controller]: right;2.9704;-0.9704;-0.7696;1.0000
[INFO] [1697970173.986723315] [robot_controller]: right;2.9701;-0.9701;-0.6818;1.0000
[INFO] [1697970173.998485690] [robot_controller]: right;2.9696;-0.9696;-0.5939;1.0000
[INFO] [1697970174.013561946] [robot_controller]: right;2.9689;-0.9689;-0.5932;1.0000
[INFO] [1697970174.021086129] [robot_controller]: right;2.9681;-0.9681;-0.5050;1.0000
[INFO] [1697970174.031254031] [robot_controller]: right;2.9672;-0.9672;-0.4166;1.0000
[INFO] [1697970174.040652696] [robot_controller]: right;2.9662;-0.9662;-0.3281;1.0000
[INFO] [1697970174.052249285] [robot_controller]: right;2.9650;-0.9650;-0.2394;1.0000
[INFO] [1697970174.061744847] [robot_controller]: right;2.9637;-0.9637;-0.1507;1.0000
[INFO] [1697970174.077765131] [robot_controller]: right;2.9623;-0.9623;-0.0618;1.0000
