[INFO] [1697970602.401442995] [robot_controller]: k1: 1.0
[INFO] [1697970602.402512714] [robot_controller]: k2: 5.0
[INFO] [1697970602.403162498] [robot_controller]: Max_linear: 10.0
[INFO] [1697970602.403653905] [robot_controller]: Max_angular: 10.0
[INFO] [1697970602.404148492] [robot_controller]: Target_distance: 2.0
[INFO] [1697970606.023312308] [robot_controller]: right;2.7546;-0.7546;-3.0903;0.3236
[INFO] [1697970606.035228328] [robot_controller]: right;2.7546;-0.7546;-3.0903;0.3236
[INFO] [1697970606.048498095] [robot_controller]: right;2.7545;-0.7545;-3.0903;0.3236
[INFO] [1697970606.062703035] [robot_controller]: right;2.7545;-0.7545;-3.0902;0.3236
[INFO] [1697970606.070484488] [robot_controller]: right;2.7545;-0.7545;-3.0902;0.3236
[INFO] [1697970606.081550459] [robot_controller]: right;2.7544;-0.7544;-3.0901;0.3236
[INFO] [1697970606.094734094] [robot_controller]: right;2.7544;-0.7544;-3.0901;0.3236
[INFO] [1697970606.104580619] [robot_controller]: right;2.7543;-0.7543;-3.0900;0.3236
[INFO] [1697970606.114979392] [robot_controller]: right;2.7542;-0.7542;-3.0899;0.3236
[INFO] [1697970606.131118114] [robot_controller]: right;2.7541;-0.7541;-3.0898;0.3237
[INFO] [1697970606.140292677] [robot_controller]: right;2.7540;-0.7540;-3.0897;0.3237
[INFO] [1697970606.149805419] [robot_controller]: right;2.7539;-0.7539;-3.0896;0.3237
[INFO] [1697970606.159422308] [robot_controller]: right;2.7538;-0.7538;-3.0895;0.3237
[INFO] [1697970606.173958599] [robot_controller]: right;2.7537;-0.7537;-3.0894;0.3237
[INFO] [1697970606.182729180] [robot_controller]: right;2.7536;-0.7536;-3.0893;0.3237
[INFO] [1697970606.191128956] [robot_controller]: right;2.7535;-0.7535;-3.0892;0.3237
[INFO] [1697970606.206281860] [robot_controller]: right;2.7536;-0.7536;-3.0893;0.3237
[INFO] [1697970606.216868092] [robot_controller]: right;2.7548;-0.7548;-3.0905;0.3236
[INFO] [1697970606.225187878] [robot_controller]: right;2.7562;-0.7562;-3.0919;0.3234
[INFO] [1697970606.238679634] [robot_controller]: right;2.7572;-0.7572;-3.0929;0.3233
[INFO] [1697970606.249590431] [robot_controller]: right;2.7584;-0.7584;-3.0066;0.3326
[INFO] [1697970606.265781400] [robot_controller]: right;2.7595;-0.7595;-3.0078;0.3325
[INFO] [1697970606.272056513] [robot_controller]: right;2.7608;-0.7608;-2.9216;0.3423
[INFO] [1697970606.281368371] [robot_controller]: right;2.7621;-0.7621;-2.8354;0.3527
[INFO] [1697970606.289773332] [robot_controller]: right;2.7633;-0.7633;-2.8367;0.3525
[INFO] [1697970606.306237190] [robot_controller]: right;2.7646;-0.7646;-2.7504;0.3636
[INFO] [1697970606.314111417] [robot_controller]: right;2.7659;-0.7659;-2.6643;0.3753
[INFO] [1697970606.324035690] [robot_controller]: right;2.7672;-0.7672;-2.5782;0.3879
[INFO] [1697970606.340374246] [robot_controller]: right;2.7685;-0.7685;-2.5795;0.3877
[INFO] [1697970606.350354048] [robot_controller]: right;2.7697;-0.7697;-2.4932;0.4011
[INFO] [1697970606.360580679] [robot_controller]: right;2.7710;-0.7710;-2.4070;0.4155
[INFO] [1697970606.373616987] [robot_controller]: right;2.7723;-0.7723;-2.3208;0.4309
[INFO] [1697970606.382141493] [robot_controller]: right;2.7735;-0.7735;-2.3220;0.4307
[INFO] [1697970606.391640566] [robot_controller]: right;2.7747;-0.7747;-2.2357;0.4473
[INFO] [1697970606.404235269] [robot_controller]: right;2.7759;-0.7759;-2.1495;0.4652
[INFO] [1697970606.412504296] [robot_controller]: right;2.7771;-0.7771;-2.1507;0.4650
[INFO] [1697970606.423635324] [robot_controller]: right;2.7782;-0.7782;-2.0643;0.4844
[INFO] [1697970606.440677019] [robot_controller]: right;2.7794;-0.7794;-1.9781;0.5056
[INFO] [1697970606.446088344] [robot_controller]: right;2.7804;-0.7804;-1.9791;0.5053
