[INFO] [1697966080.996559970] [robot_controller]: k1: 1.0
[INFO] [1697966080.997052309] [robot_controller]: k2: 5.0
[INFO] [1697966080.997491329] [robot_controller]: Max_linear: 10.0
[INFO] [1697966080.997983120] [robot_controller]: Max_angular: 10.0
[INFO] [1697966080.998498267] [robot_controller]: Target_distance: 1.0
[INFO] [1697966092.480455807] [robot_controller]: right;2.7554;-1.7554;-4.0911;0.2444
[INFO] [1697966092.483245274] [robot_controller]: right;2.7554;-1.7554;-4.0911;0.2444
[INFO] [1697966092.499424593] [robot_controller]: right;2.7554;-1.7554;-4.0911;0.2444
[INFO] [1697966092.502885145] [robot_controller]: right;2.7554;-1.7554;-4.0911;0.2444
[INFO] [1697966092.513197347] [robot_controller]: right;2.7555;-1.7555;-4.0912;0.2444
[INFO] [1697966092.523687611] [robot_controller]: right;2.7557;-1.7557;-4.0914;0.2444
[INFO] [1697966092.533503648] [robot_controller]: right;2.7560;-1.7560;-4.0917;0.2444
[INFO] [1697966092.544473939] [robot_controller]: right;2.7562;-1.7562;-4.0920;0.2444
[INFO] [1697966092.563606908] [robot_controller]: right;2.7566;-1.7566;-4.0923;0.2444
[INFO] [1697966092.585358567] [robot_controller]: right;2.7570;-1.7570;-4.0927;0.2443
[INFO] [1697966092.599105095] [robot_controller]: right;2.7574;-1.7574;-4.0056;0.2497
[INFO] [1697966092.614043258] [robot_controller]: right;2.7578;-1.7578;-4.0061;0.2496
[INFO] [1697966092.626620695] [robot_controller]: right;2.7583;-1.7583;-3.9191;0.2552
[INFO] [1697966092.637745743] [robot_controller]: right;2.7588;-1.7588;-3.9196;0.2551
[INFO] [1697966092.645380661] [robot_controller]: right;2.7595;-1.7595;-3.8328;0.2609
[INFO] [1697966092.653904442] [robot_controller]: right;2.7600;-1.7600;-3.8333;0.2609
[INFO] [1697966092.662839942] [robot_controller]: right;2.7607;-1.7607;-3.7465;0.2669
[INFO] [1697966092.675427610] [robot_controller]: right;2.7614;-1.7614;-3.7473;0.2669
[INFO] [1697966092.692184821] [robot_controller]: right;2.7621;-1.7621;-3.6604;0.2732
[INFO] [1697966092.701823805] [robot_controller]: right;2.7628;-1.7628;-3.5737;0.2798
[INFO] [1697966092.713339289] [robot_controller]: right;2.7636;-1.7636;-3.4871;0.2868
[INFO] [1697966092.722490880] [robot_controller]: right;2.7644;-1.7644;-3.4878;0.2867
[INFO] [1697966092.736597496] [robot_controller]: right;2.7651;-1.7651;-3.4011;0.2940
[INFO] [1697966092.750046086] [robot_controller]: right;2.7659;-1.7659;-3.3144;0.3017
[INFO] [1697966092.762095313] [robot_controller]: right;2.7667;-1.7667;-3.2278;0.3098
[INFO] [1697966092.770887699] [robot_controller]: right;2.7675;-1.7675;-3.1411;0.3184
[INFO] [1697966092.778916296] [robot_controller]: right;2.7683;-1.7683;-3.0545;0.3274
[INFO] [1697966092.791817757] [robot_controller]: right;2.7691;-1.7691;-2.9678;0.3370
[INFO] [1697966092.799030232] [robot_controller]: right;2.7699;-1.7699;-2.8811;0.3471
[INFO] [1697966092.819873173] [robot_controller]: right;2.7706;-1.7706;-2.8818;0.3470
[INFO] [1697966092.827124314] [robot_controller]: right;2.7713;-1.7713;-2.7950;0.3578
[INFO] [1697966092.835394294] [robot_controller]: right;2.7719;-1.7719;-2.7082;0.3693
[INFO] [1697966092.843333109] [robot_controller]: right;2.7725;-1.7725;-2.6213;0.3815
[INFO] [1697966092.855459080] [robot_controller]: right;2.7732;-1.7732;-2.5345;0.3946
[INFO] [1697966092.868072474] [robot_controller]: right;2.7737;-1.7737;-2.5351;0.3945
[INFO] [1697966092.881179824] [robot_controller]: right;2.7742;-1.7742;-2.4481;0.4085
[INFO] [1697966092.895122984] [robot_controller]: right;2.7747;-1.7747;-2.3611;0.4235
[INFO] [1697966092.911764066] [robot_controller]: right;2.7753;-1.7753;-2.2742;0.4397
[INFO] [1697966092.918792689] [robot_controller]: right;2.7756;-1.7756;-2.2746;0.4397
[INFO] [1697966092.926844784] [robot_controller]: right;2.7760;-1.7760;-2.1875;0.4572
[INFO] [1697966092.944932727] [robot_controller]: right;2.7764;-1.7764;-2.1879;0.4571
[INFO] [1697966092.955200289] [robot_controller]: right;2.7767;-1.7767;-2.1007;0.4761
[INFO] [1697966092.963836534] [robot_controller]: right;2.7770;-1.7770;-2.0135;0.4967
[INFO] [1697966092.980657765] [robot_controller]: right;2.7772;-1.7772;-2.0137;0.4966
[INFO] [1697966092.987665664] [robot_controller]: right;2.7773;-1.7773;-1.9264;0.5191
[INFO] [1697966092.996373489] [robot_controller]: right;2.7776;-1.7776;-1.8392;0.5437
[INFO] [1697966093.010111504] [robot_controller]: right;2.7776;-1.7776;-1.8392;0.5438
[INFO] [1697966093.023857498] [robot_controller]: right;2.7777;-1.7777;-1.7518;0.5709
[INFO] [1697966093.038445539] [robot_controller]: right;2.7776;-1.7776;-1.7517;0.5709
[INFO] [1697966093.051507280] [robot_controller]: right;2.7775;-1.7775;-1.6642;0.6009
[INFO] [1697966093.059139045] [robot_controller]: right;2.7774;-1.7774;-1.6641;0.6010
[INFO] [1697966093.066773332] [robot_controller]: right;2.7773;-1.7773;-1.5765;0.6344
[INFO] [1697966093.080622460] [robot_controller]: right;2.7770;-1.7770;-1.5763;0.6345
[INFO] [1697966093.095201464] [robot_controller]: right;2.7768;-1.7768;-1.4885;0.6718
[INFO] [1697966093.105955290] [robot_controller]: right;2.7764;-1.7764;-1.4882;0.6720
[INFO] [1697966093.117180326] [robot_controller]: right;2.7761;-1.7761;-1.4004;0.7142
[INFO] [1697966093.126446669] [robot_controller]: right;2.7755;-1.7755;-1.3998;0.7144
[INFO] [1697966093.133777195] [robot_controller]: right;2.7751;-1.7751;-1.3994;0.7146
[INFO] [1697966093.158361661] [robot_controller]: right;2.7744;-1.7744;-1.3113;0.7627
[INFO] [1697966093.165855163] [robot_controller]: right;2.7738;-1.7738;-1.3106;0.7630
[INFO] [1697966093.177227200] [robot_controller]: right;2.7731;-1.7731;-1.2225;0.8181
[INFO] [1697966093.186496934] [robot_controller]: right;2.7723;-1.7723;-1.2217;0.8186
[INFO] [1697966093.197889159] [robot_controller]: right;2.7716;-1.7716;-1.1335;0.8823
[INFO] [1697966093.215296811] [robot_controller]: right;2.7706;-1.7706;-1.1325;0.8831
[INFO] [1697966093.223415905] [robot_controller]: right;2.7697;-1.7697;-1.1316;0.8838
[INFO] [1697966093.235221565] [robot_controller]: right;2.7686;-1.7686;-1.0430;0.9589
[INFO] [1697966093.251103755] [robot_controller]: right;2.7674;-1.7674;-1.0418;0.9600
[INFO] [1697966093.263072468] [robot_controller]: right;2.7662;-1.7662;-0.9531;1.0000
[INFO] [1697966093.276228060] [robot_controller]: right;2.7648;-1.7648;-0.9517;1.0000
[INFO] [1697966093.287108314] [robot_controller]: right;2.7634;-1.7634;-0.9504;1.0000
[INFO] [1697966093.298376606] [robot_controller]: right;2.7618;-1.7618;-0.8613;1.0000
[INFO] [1697966093.309143798] [robot_controller]: right;2.7602;-1.7602;-0.8597;1.0000
[INFO] [1697966093.317963169] [robot_controller]: right;2.7585;-1.7585;-0.7705;1.0000
[INFO] [1697966093.326351080] [robot_controller]: right;2.7566;-1.7566;-0.7686;1.0000
[INFO] [1697966093.334667239] [robot_controller]: right;2.7547;-1.7547;-0.7668;1.0000
[INFO] [1697966093.351137105] [robot_controller]: right;2.7526;-1.7526;-0.6772;1.0000
[INFO] [1697966093.366599639] [robot_controller]: right;2.7506;-1.7506;-0.6751;1.0000
[INFO] [1697966093.377923495] [robot_controller]: right;2.7485;-1.7485;-0.6730;1.0000
[INFO] [1697966093.390614962] [robot_controller]: right;2.7463;-1.7463;-0.6709;1.0000
[INFO] [1697966093.398476878] [robot_controller]: right;2.7442;-1.7442;-0.5813;1.0000
[INFO] [1697966093.415427565] [robot_controller]: right;2.7419;-1.7419;-0.5790;1.0000
[INFO] [1697966093.424985523] [robot_controller]: right;2.7397;-1.7397;-0.5768;1.0000
[INFO] [1697966093.436174782] [robot_controller]: right;2.7374;-1.7374;-0.5745;1.0000
[INFO] [1697966093.448919379] [robot_controller]: right;2.7351;-1.7351;-0.5722;1.0000
[INFO] [1697966093.456969916] [robot_controller]: right;2.7329;-1.7329;-0.5700;1.0000
[INFO] [1697966093.474613105] [robot_controller]: right;2.7305;-1.7305;-0.4801;1.0000
[INFO] [1697966093.485952400] [robot_controller]: right;2.7281;-1.7281;-0.4777;1.0000
[INFO] [1697966093.501316912] [robot_controller]: right;2.7256;-1.7256;-0.4753;1.0000
[INFO] [1697966093.508706410] [robot_controller]: right;2.7232;-1.7232;-0.4729;1.0000
[INFO] [1697966093.515756329] [robot_controller]: right;2.7208;-1.7208;-0.4704;1.0000
[INFO] [1697966093.524546370] [robot_controller]: right;2.7183;-1.7183;-0.4680;1.0000
[INFO] [1697966093.538136146] [robot_controller]: right;2.7159;-1.7159;-0.4655;1.0000
[INFO] [1697966093.552720251] [robot_controller]: right;2.7134;-1.7134;-0.3756;1.0000
[INFO] [1697966093.565512614] [robot_controller]: right;2.7108;-1.7108;-0.3730;1.0000
[INFO] [1697966093.578389235] [robot_controller]: right;2.7080;-1.7080;-0.3701;1.0000
[INFO] [1697966093.583864023] [robot_controller]: right;2.7056;-1.7056;-0.3678;1.0000
[INFO] [1697966093.597357433] [robot_controller]: right;2.7031;-1.7031;-0.3652;1.0000
[INFO] [1697966093.606869047] [robot_controller]: right;2.7005;-1.7005;-0.3626;1.0000
