[INFO] [1697969365.435487353] [robot_controller]: k1: 1.0
[INFO] [1697969365.437166712] [robot_controller]: k2: 5.0
[INFO] [1697969365.437943961] [robot_controller]: Max_linear: 10.0
[INFO] [1697969365.438697029] [robot_controller]: Max_angular: 10.0
[INFO] [1697969365.439438293] [robot_controller]: Target_distance: 0.5
[INFO] [1697969372.105518550] [robot_controller]: right;2.7546;-2.2546;-4.5903;0.2179
[INFO] [1697969372.122672679] [robot_controller]: right;2.7546;-2.2546;-4.5903;0.2179
[INFO] [1697969372.131721049] [robot_controller]: right;2.7546;-2.2546;-4.5903;0.2179
[INFO] [1697969372.148007371] [robot_controller]: right;2.7545;-2.2545;-4.5903;0.2179
[INFO] [1697969372.156657345] [robot_controller]: right;2.7545;-2.2545;-4.5902;0.2179
[INFO] [1697969372.166420468] [robot_controller]: right;2.7545;-2.2545;-4.5902;0.2179
[INFO] [1697969372.178047899] [robot_controller]: right;2.7545;-2.2545;-4.5902;0.2179
[INFO] [1697969372.189490114] [robot_controller]: right;2.7545;-2.2545;-4.5902;0.2179
[INFO] [1697969372.202151315] [robot_controller]: right;2.7544;-2.2544;-4.5901;0.2179
[INFO] [1697969372.215797952] [robot_controller]: right;2.7544;-2.2544;-4.5901;0.2179
[INFO] [1697969372.226366931] [robot_controller]: right;2.7543;-2.2543;-4.5901;0.2179
[INFO] [1697969372.242738790] [robot_controller]: right;2.7543;-2.2543;-4.5900;0.2179
[INFO] [1697969372.253953393] [robot_controller]: right;2.7542;-2.2542;-4.5900;0.2179
[INFO] [1697969372.262700943] [robot_controller]: right;2.7542;-2.2542;-4.5899;0.2179
[INFO] [1697969372.272376053] [robot_controller]: right;2.7541;-2.2541;-4.5898;0.2179
[INFO] [1697969372.284430362] [robot_controller]: right;2.7541;-2.2541;-4.5898;0.2179
[INFO] [1697969372.292732338] [robot_controller]: right;2.7541;-2.2541;-4.5898;0.2179
[INFO] [1697969372.302941182] [robot_controller]: right;2.7550;-2.2550;-4.5907;0.2178
[INFO] [1697969372.310843604] [robot_controller]: right;2.7558;-2.2558;-4.5041;0.2220
[INFO] [1697969372.329348810] [robot_controller]: right;2.7566;-2.2566;-4.4174;0.2264
[INFO] [1697969372.336444428] [robot_controller]: right;2.7574;-2.2574;-4.3307;0.2309
[INFO] [1697969372.346650927] [robot_controller]: right;2.7582;-2.2582;-4.2440;0.2356
[INFO] [1697969372.362906718] [robot_controller]: right;2.7590;-2.2590;-4.1574;0.2405
[INFO] [1697969372.371605512] [robot_controller]: right;2.7598;-2.2598;-4.0708;0.2457
[INFO] [1697969372.380420123] [robot_controller]: right;2.7606;-2.2606;-3.8966;0.2566
[INFO] [1697969372.400777022] [robot_controller]: right;2.7614;-2.2614;-3.8099;0.2625
[INFO] [1697969372.410293767] [robot_controller]: right;2.7621;-2.2621;-3.7232;0.2686
[INFO] [1697969372.418132441] [robot_controller]: right;2.7628;-2.2628;-3.6364;0.2750
[INFO] [1697969372.426349957] [robot_controller]: right;2.7635;-2.2635;-3.5497;0.2817
[INFO] [1697969372.437532119] [robot_controller]: right;2.7642;-2.2642;-3.4629;0.2888
[INFO] [1697969372.453071133] [robot_controller]: right;2.7648;-2.2648;-3.3760;0.2962
[INFO] [1697969372.464014974] [robot_controller]: right;2.7654;-2.2654;-3.2892;0.3040
[INFO] [1697969372.471677720] [robot_controller]: right;2.7660;-2.2660;-3.2023;0.3123
[INFO] [1697969372.482178692] [robot_controller]: right;2.7665;-2.2665;-3.1153;0.3210
[INFO] [1697969372.493879467] [robot_controller]: right;2.7670;-2.2670;-3.0284;0.3302
[INFO] [1697969372.504129875] [robot_controller]: right;2.7675;-2.2675;-2.9414;0.3400
[INFO] [1697969372.524645021] [robot_controller]: right;2.7680;-2.2680;-2.8544;0.3504
[INFO] [1697969372.531920736] [robot_controller]: right;2.7684;-2.2684;-2.7674;0.3614
[INFO] [1697969372.542579082] [robot_controller]: right;2.7687;-2.2687;-2.7677;0.3613
[INFO] [1697969372.556800528] [robot_controller]: right;2.7690;-2.2690;-2.6805;0.3731
