1697966408.198654875;k1: 1.0
1697966408.199840104;k2: 5.0
1697966408.200762381;Max_linear: 10.0
1697966408.201576518;Max_angular: 10.0
1697966408.202515232;Target_distance: 1.0
time;side;closest_point_dist;relative_dist;angular_vel;linear_vel
1697966425.605221654;right;1.5699;-0.5699;-0.3691;1.0000
1697966425.614144408;right;1.5700;-0.5700;-0.3692;1.0000
1697966425.632746346;right;1.5701;-0.5701;-0.3693;1.0000
1697966425.641071926;right;1.5702;-0.5702;-0.3694;1.0000
1697966425.651142527;right;1.5703;-0.5703;-0.2821;1.0000
1697966425.658074929;right;1.5704;-0.5704;-0.2821;1.0000
1697966425.667381327;right;1.5704;-0.5704;-0.2822;1.0000
1697966425.684275402;right;1.5705;-0.5705;-0.2822;1.0000
1697966425.695819209;right;1.5705;-0.5705;-0.2823;1.0000
1697966425.703106235;right;1.5706;-0.5706;-0.2823;1.0000
1697966425.727369738;right;1.5706;-0.5706;-0.2823;1.0000
1697966425.733691230;right;1.5706;-0.5706;-0.2824;1.0000
1697966425.742598998;right;1.5706;-0.5706;-0.2824;1.0000
1697966425.752154981;right;1.5707;-0.5707;-0.2824;1.0000
1697966425.762241520;right;1.5707;-0.5707;-0.2824;1.0000
1697966425.772029700;right;1.5707;-0.5707;-0.2824;1.0000
1697966425.790962098;right;1.5707;-0.5707;-0.2825;1.0000
1697966425.798599912;right;1.5707;-0.5707;-0.2824;1.0000
1697966425.810510493;right;1.5707;-0.5707;-0.2824;1.0000
1697966425.836022067;right;1.5707;-0.5707;-0.2824;1.0000
1697966425.840570334;right;1.5706;-0.5706;-0.2824;1.0000
1697966425.852667204;right;1.5706;-0.5706;-0.2824;1.0000
1697966425.861151918;right;1.5706;-0.5706;-0.2824;1.0000
1697966425.871847780;right;1.5706;-0.5706;-0.2823;1.0000
1697966425.886488385;right;1.5705;-0.5705;-0.2823;1.0000
1697966425.894653952;right;1.5705;-0.5705;-0.2822;1.0000
1697966425.905058459;right;1.5704;-0.5704;-0.2822;1.0000
1697966425.921535376;right;1.5704;-0.5704;-0.2821;1.0000
1697966425.930866184;right;1.5703;-0.5703;-0.1946;1.0000
1697966425.943995658;right;1.5702;-0.5702;-0.1945;1.0000
1697966425.950810274;right;1.5702;-0.5702;-0.1944;1.0000
1697966425.961445266;right;1.5701;-0.5701;-0.1944;1.0000
1697966425.973506963;right;1.5700;-0.5700;-0.1943;1.0000
1697966425.987489847;right;1.5699;-0.5699;-0.1942;1.0000
1697966426.005956211;right;1.5698;-0.5698;-0.1941;1.0000
1697966426.021732827;right;1.5697;-0.5697;-0.1940;1.0000
1697966426.035197697;right;1.5697;-0.5697;-0.1940;1.0000
1697966426.045026542;right;1.5696;-0.5696;-0.1939;1.0000
1697966426.071824138;right;1.5695;-0.5695;-0.1938;1.0000
1697966426.077130187;right;1.5694;-0.5694;-0.1937;1.0000
1697966426.094666950;right;1.5693;-0.5693;-0.1936;1.0000
1697966426.102034294;right;1.5692;-0.5692;-0.1935;1.0000
1697966426.113249339;right;1.5691;-0.5691;-0.1934;1.0000
1697966426.127961255;right;1.5691;-0.5691;-0.1933;1.0000
1697966426.135034342;right;1.5690;-0.5690;-0.1932;1.0000
1697966426.147631221;right;1.5689;-0.5689;-0.1932;1.0000
1697966426.157554432;right;1.5688;-0.5688;-0.1931;1.0000
1697966426.173250708;right;1.5687;-0.5687;-0.1930;1.0000
1697966426.185981055;right;1.5686;-0.5686;-0.1929;1.0000
1697966426.196161574;right;1.5685;-0.5685;-0.1928;1.0000
1697966426.205646918;right;1.5684;-0.5684;-0.1927;1.0000
1697966426.219059346;right;1.5683;-0.5683;-0.1926;1.0000
1697966426.228056047;right;1.5682;-0.5682;-0.1925;1.0000
1697966426.236741948;right;1.5681;-0.5681;-0.1924;1.0000
1697966426.249956468;right;1.5680;-0.5680;-0.1923;1.0000
1697966426.265199643;right;1.5679;-0.5679;-0.1922;1.0000
1697966426.269679327;right;1.5678;-0.5678;-0.1920;1.0000
1697966426.280796016;right;1.5676;-0.5676;-0.1919;1.0000
1697966426.297101774;right;1.5675;-0.5675;-0.1918;1.0000
1697966426.305479627;right;1.5674;-0.5674;-0.1917;1.0000
1697966426.316086385;right;1.5673;-0.5673;-0.1916;1.0000
1697966426.326139901;right;1.5672;-0.5672;-0.1915;1.0000
1697966426.338953287;right;1.5671;-0.5671;-0.1914;1.0000
1697966426.349988701;right;1.5670;-0.5670;-0.1913;1.0000
1697966426.363547768;right;1.5669;-0.5669;-0.1911;1.0000
1697966426.369602344;right;1.5667;-0.5667;-0.1910;1.0000
1697966426.379750763;right;1.5666;-0.5666;-0.1909;1.0000
1697966426.388466593;right;1.5665;-0.5665;-0.1908;1.0000
1697966426.405432917;right;1.5664;-0.5664;-0.1907;1.0000
1697966426.416063230;right;1.5663;-0.5663;-0.1906;1.0000
1697966426.424086655;right;1.5661;-0.5661;-0.1904;1.0000
1697966426.431849061;right;1.5660;-0.5660;-0.1903;1.0000
1697966426.443227658;right;1.5659;-0.5659;-0.1902;1.0000
1697966426.459196494;right;1.5657;-0.5657;-0.1900;1.0000
1697966426.470664458;right;1.5656;-0.5656;-0.1899;1.0000
1697966426.482143327;right;1.5655;-0.5655;-0.1898;1.0000
1697966426.500902097;right;1.5654;-0.5654;-0.1896;1.0000
1697966426.515782041;right;1.5652;-0.5652;-0.1895;1.0000
1697966426.523112220;right;1.5651;-0.5651;-0.1894;1.0000
1697966426.531476809;right;1.5650;-0.5650;-0.1893;1.0000
1697966426.549047446;right;1.5648;-0.5648;-0.1891;1.0000
1697966426.554339659;right;1.5647;-0.5647;-0.1890;1.0000
1697966426.564441809;right;1.5645;-0.5645;-0.1888;1.0000
1697966426.573035720;right;1.5644;-0.5644;-0.1887;1.0000
1697966426.586239095;right;1.5642;-0.5642;-0.1885;1.0000
1697966426.597313312;right;1.5641;-0.5641;-0.1884;1.0000
1697966426.604577057;right;1.5640;-0.5640;-0.1883;1.0000
1697966426.618761566;right;1.5638;-0.5638;-0.1881;1.0000
1697966426.624248376;right;1.5637;-0.5637;-0.1880;1.0000
1697966426.636224112;right;1.5635;-0.5635;-0.1878;1.0000
1697966426.649302634;right;1.5634;-0.5634;-0.1877;1.0000
1697966426.666736799;right;1.5632;-0.5632;-0.1875;1.0000
1697966426.678114979;right;1.5631;-0.5631;-0.1873;1.0000
1697966426.687449212;right;1.5629;-0.5629;-0.1872;1.0000
1697966426.698539013;right;1.5627;-0.5627;-0.1870;1.0000
1697966426.722531227;right;1.5629;-0.5629;-0.2747;1.0000
1697966426.728457839;right;1.5627;-0.5627;-0.2745;1.0000
1697966426.738325802;right;1.5626;-0.5626;-0.2743;1.0000
1697966426.748863273;right;1.5624;-0.5624;-0.2742;1.0000
1697966426.765216034;right;1.5631;-0.5631;-0.3623;1.0000
1697966426.778125912;right;1.5629;-0.5629;-0.3622;1.0000
1697966426.790803144;right;1.5628;-0.5628;-0.3620;1.0000
1697966426.804031078;right;1.5627;-0.5627;-0.3619;1.0000
1697966426.810831303;right;1.5639;-0.5639;-0.4506;1.0000
1697966426.818654005;right;1.5638;-0.5638;-0.4505;1.0000
1697966426.830845866;right;1.5637;-0.5637;-0.4504;1.0000
1697966426.839838279;right;1.5636;-0.5636;-0.4503;1.0000
1697966426.852641923;right;1.5635;-0.5635;-0.4502;1.0000
1697966426.864454743;right;1.5639;-0.5639;-0.4506;1.0000
1697966426.871405421;right;1.5655;-0.5655;-0.5396;1.0000
1697966426.884789474;right;1.5654;-0.5654;-0.5396;1.0000
1697966426.891582527;right;1.5654;-0.5654;-0.5396;1.0000
1697966426.900628115;right;1.5655;-0.5655;-0.5396;1.0000
1697966426.917795737;right;1.5655;-0.5655;-0.5396;1.0000
1697966426.925456705;right;1.5655;-0.5655;-0.5397;1.0000
1697966426.935328415;right;1.5655;-0.5655;-0.5397;1.0000
1697966426.951825281;right;1.5675;-0.5675;-0.5417;1.0000
1697966426.960313846;right;1.5688;-0.5688;-0.6304;1.0000
1697966426.970668603;right;1.5689;-0.5689;-0.6306;1.0000
1697966426.977108869;right;1.5691;-0.5691;-0.6308;1.0000
1697966426.997774245;right;1.5694;-0.5694;-0.6310;1.0000
1697966427.008085468;right;1.5696;-0.5696;-0.6312;1.0000
1697966427.021364542;right;1.5699;-0.5699;-0.6315;1.0000
1697966427.051522406;right;1.5702;-0.5702;-0.6318;1.0000
1697966427.056591262;right;1.5706;-0.5706;-0.6322;1.0000
1697966427.070284957;right;1.5709;-0.5709;-0.6326;1.0000
1697966427.088246155;right;1.5714;-0.5714;-0.6330;1.0000
1697966427.103531123;right;1.5719;-0.5719;-0.6335;1.0000
1697966427.116766797;right;1.5724;-0.5724;-0.6340;1.0000
1697966427.123468325;right;1.5731;-0.5731;-0.6348;1.0000
1697966427.130001655;right;1.5738;-0.5738;-0.6354;1.0000
1697966427.145469851;right;1.5730;-0.5730;-0.5472;1.0000
1697966427.157111455;right;1.5713;-0.5713;-0.5455;1.0000
1697966427.163244548;right;1.5712;-0.5712;-0.5454;1.0000
1697966427.174050820;right;1.5722;-0.5722;-0.5463;1.0000
1697966427.186162631;right;1.5732;-0.5732;-0.5474;1.0000
1697966427.197715328;right;1.5744;-0.5744;-0.5486;1.0000
1697966427.208774621;right;1.5726;-0.5726;-0.4593;1.0000
1697966427.217655971;right;1.5715;-0.5715;-0.4582;1.0000
1697966427.224960313;right;1.5733;-0.5733;-0.4599;1.0000
1697966427.235346712;right;1.5728;-0.5728;-0.3720;1.0000
1697966427.245322450;right;1.5715;-0.5715;-0.3707;1.0000
1697966427.254717867;right;1.5732;-0.5732;-0.2849;1.0000
1697966427.267895652;right;1.5717;-0.5717;-0.2834;1.0000
1697966427.277206042;right;1.5696;-0.5696;-0.1939;1.0000
1697966427.301646167;right;1.5714;-0.5714;-0.1957;1.0000
1697966427.313646796;right;1.5682;-0.5682;-0.1050;1.0000
1697966427.322685721;right;1.5689;-0.5689;-0.0183;1.0000
1697966427.333660236;right;1.5684;-0.5684;-0.0178;1.0000
1697966427.345367575;right;1.5648;-0.5648;0.0733;1.0000
1697966427.354131847;right;1.5667;-0.5667;0.1588;1.0000
1697966427.367009604;right;1.5646;-0.5646;0.1609;1.0000
1697966427.379138855;right;1.5610;-0.5610;0.2520;1.0000
1697966427.387467789;right;1.5639;-0.5639;0.3366;1.0000
1697966427.402775479;right;1.5596;-0.5596;0.3409;1.0000
1697966427.412440205;right;1.5584;-0.5584;0.4296;1.0000
1697966427.428775114;right;1.5578;-0.5578;0.4302;1.0000
1697966427.434385335;right;1.5538;-0.5538;0.5216;1.0000
1697966427.443749565;right;1.5547;-0.5547;0.5207;1.0000
1697966427.459836979;right;1.5505;-0.5505;0.6124;1.0000
1697966427.468070641;right;1.5501;-0.5501;0.6128;1.0000
1697966427.489119469;right;1.5472;-0.5472;0.7031;1.0000
1697966427.524794395;right;1.5439;-0.5439;0.7065;1.0000
1697966427.550913177;right;1.5444;-0.5444;0.7059;1.0000
1697966427.557324256;right;1.5413;-0.5413;0.7965;1.0000
1697966427.578444560;right;1.5369;-0.5369;0.8009;1.0000
1697966427.580857901;right;1.5342;-0.5342;0.8036;1.0000
1697966427.592411674;right;1.5331;-0.5331;0.8047;1.0000
1697966427.614725560;right;1.5314;-0.5314;0.8064;1.0000
1697966427.621550606;right;1.5292;-0.5292;0.8086;1.0000
1697966427.630773511;right;1.5264;-0.5264;0.8114;1.0000
1697966427.637644241;right;1.5230;-0.5230;0.8148;1.0000
1697966427.648802751;right;1.5190;-0.5190;0.8188;1.0000
1697966427.655859391;right;1.5178;-0.5178;0.8200;1.0000
1697966427.665887992;right;1.5175;-0.5175;0.8204;1.0000
1697966427.687027433;right;1.5127;-0.5127;0.7377;1.0000
1697966427.697152649;right;1.5105;-0.5105;0.7398;1.0000
1697966427.711001829;right;1.5081;-0.5081;0.6548;1.0000
1697966427.720134842;right;1.5054;-0.5054;0.6575;1.0000
1697966427.731516949;right;1.5032;-0.5032;0.5722;1.0000
1697966427.748701188;right;1.5002;-0.5002;0.5752;1.0000
1697966427.750883688;right;1.4992;-0.4992;0.4888;1.0000
1697966427.757454581;right;1.4952;-0.4952;0.4928;1.0000
1697966427.766651669;right;1.4959;-0.4959;0.4046;1.0000
1697966427.775267100;right;1.4901;-0.4901;0.4104;1.0000
1697966427.787517391;right;1.4907;-0.4907;0.4098;1.0000
1697966427.798126922;right;1.4864;-0.4864;0.3267;1.0000
1697966427.816237301;right;1.4857;-0.4857;0.3273;1.0000
1697966427.822472683;right;1.4847;-0.4847;0.2409;1.0000
1697966427.832551303;right;1.4809;-0.4809;0.2447;1.0000
1697966427.840363257;right;1.4812;-0.4812;0.2443;1.0000
1697966427.860106095;right;1.4774;-0.4774;0.1607;1.0000
1697966427.867233267;right;1.4765;-0.4765;0.1617;1.0000
1697966427.885195612;right;1.4767;-0.4767;0.1614;1.0000
1697966427.889385475;right;1.4719;-0.4719;0.0788;1.0000
1697966427.900528182;right;1.4721;-0.4721;0.0786;1.0000
1697966427.917834490;right;1.4722;-0.4722;0.0784;1.0000
1697966427.925966255;right;1.4677;-0.4677;-0.0045;1.0000
1697966427.935573786;right;1.4678;-0.4678;-0.0046;1.0000
1697966427.946088581;right;1.4678;-0.4678;-0.0047;1.0000
1697966427.957585397;right;1.4637;-0.4637;-0.0879;1.0000
1697966427.970702674;right;1.4636;-0.4636;-0.0879;1.0000
1697966427.980579330;right;1.4636;-0.4636;-0.0879;1.0000
1697966427.995475232;right;1.4608;-0.4608;-0.1726;1.0000
1697966428.004312983;right;1.4597;-0.4597;-0.1714;1.0000
1697966428.021070435;right;1.4595;-0.4595;-0.1713;1.0000
1697966428.031958159;right;1.4593;-0.4593;-0.1711;1.0000
1697966428.041953296;right;1.4559;-0.4559;-0.2552;1.0000
1697966428.050623991;right;1.4558;-0.4558;-0.2550;1.0000
1697966428.062190942;right;1.4555;-0.4555;-0.2547;1.0000
1697966428.078148861;right;1.4552;-0.4552;-0.2545;1.0000
1697966428.097502207;right;1.4524;-0.4524;-0.3390;1.0000
1697966428.116893285;right;1.4521;-0.4521;-0.3388;1.0000
1697966428.123998585;right;1.4518;-0.4518;-0.3385;1.0000
1697966428.133170955;right;1.4515;-0.4515;-0.3382;1.0000
1697966428.141660766;right;1.4496;-0.4496;-0.4238;1.0000
1697966428.159125034;right;1.4488;-0.4488;-0.4229;1.0000
1697966428.162407588;right;1.4484;-0.4484;-0.4226;1.0000
1697966428.170664515;right;1.4481;-0.4481;-0.4222;1.0000
1697966428.179180418;right;1.4477;-0.4477;-0.4218;1.0000
1697966428.189593626;right;1.4460;-0.4460;-0.5076;1.0000
1697966428.199995809;right;1.4456;-0.4456;-0.5072;1.0000
1697966428.217020176;right;1.4452;-0.4452;-0.5068;1.0000
1697966428.224228416;right;1.4448;-0.4448;-0.5064;1.0000
1697966428.238632134;right;1.4444;-0.4444;-0.5060;1.0000
1697966428.247835600;right;1.4439;-0.4439;-0.5056;1.0000
1697966428.256016190;right;1.4430;-0.4430;-0.5920;1.0000
1697966428.269912794;right;1.4426;-0.4426;-0.5917;1.0000
1697966428.277991085;right;1.4422;-0.4422;-0.5912;1.0000
1697966428.287333723;right;1.4417;-0.4417;-0.5908;1.0000
1697966428.302245043;right;1.4413;-0.4413;-0.5904;1.0000
1697966428.311041334;right;1.4408;-0.4408;-0.5899;1.0000
1697966428.320974136;right;1.4404;-0.4404;-0.5895;1.0000
1697966428.334838995;right;1.4399;-0.4399;-0.5890;1.0000
1697966428.343296561;right;1.4394;-0.4394;-0.5010;1.0000
1697966428.358108802;right;1.4388;-0.4388;-0.5004;1.0000
1697966428.365373162;right;1.4382;-0.4382;-0.4999;1.0000
1697966428.373809424;right;1.4377;-0.4377;-0.4993;1.0000
1697966428.383466216;right;1.4370;-0.4370;-0.4987;1.0000
1697966428.392450182;right;1.4364;-0.4364;-0.4981;1.0000
1697966428.407693592;right;1.4358;-0.4358;-0.4974;1.0000
1697966428.415411733;right;1.4351;-0.4351;-0.4093;1.0000
1697966428.427664573;right;1.4344;-0.4344;-0.4086;1.0000
1697966428.440761453;right;1.4337;-0.4337;-0.4079;1.0000
1697966428.450136099;right;1.4330;-0.4330;-0.4071;1.0000
1697966428.456870265;right;1.4323;-0.4323;-0.4064;1.0000
1697966428.473287518;right;1.4315;-0.4315;-0.4057;1.0000
1697966428.481777767;right;1.4308;-0.4308;-0.4049;1.0000
1697966428.492776957;right;1.4300;-0.4300;-0.4042;1.0000
1697966428.503644385;right;1.4292;-0.4292;-0.3159;1.0000
1697966428.512726872;right;1.4284;-0.4284;-0.3151;1.0000
1697966428.528473495;right;1.4275;-0.4275;-0.3142;1.0000
1697966428.539521121;right;1.4267;-0.4267;-0.3134;1.0000
1697966428.553403241;right;1.4258;-0.4258;-0.3125;1.0000
1697966428.567279522;right;1.4250;-0.4250;-0.3117;1.0000
1697966428.576522092;right;1.4241;-0.4241;-0.3108;1.0000
1697966428.585302869;right;1.4232;-0.4232;-0.3099;1.0000
1697966428.599461309;right;1.4224;-0.4224;-0.3090;1.0000
1697966428.610310252;right;1.4215;-0.4215;-0.3082;1.0000
1697966428.617785096;right;1.4206;-0.4206;-0.3073;1.0000
1697966428.632244380;right;1.4196;-0.4196;-0.2189;1.0000
1697966428.641416438;right;1.4187;-0.4187;-0.2179;1.0000
1697966428.650704405;right;1.4177;-0.4177;-0.2169;1.0000
1697966428.667427954;right;1.4168;-0.4168;-0.2160;1.0000
1697966428.676887678;right;1.4158;-0.4158;-0.2150;1.0000
1697966428.694110699;right;1.4146;-0.4146;-0.2138;1.0000
1697966428.701634005;right;1.4136;-0.4136;-0.2128;1.0000
1697966428.710492818;right;1.4126;-0.4126;-0.2118;1.0000
1697966428.719619657;right;1.4116;-0.4116;-0.2108;1.0000
1697966428.727855281;right;1.4106;-0.4106;-0.2098;1.0000
1697966428.739777761;right;1.4096;-0.4096;-0.2088;1.0000
1697966428.756777367;right;1.4085;-0.4085;-0.2078;1.0000
1697966428.770637118;right;1.4075;-0.4075;-0.2067;1.0000
1697966428.783431895;right;1.4064;-0.4064;-0.1182;1.0000
1697966428.794228089;right;1.4054;-0.4054;-0.1171;1.0000
1697966428.807623396;right;1.4043;-0.4043;-0.1160;1.0000
1697966428.816428386;right;1.4032;-0.4032;-0.1149;1.0000
1697966428.826610894;right;1.4021;-0.4021;-0.1138;1.0000
1697966428.836980317;right;1.4010;-0.4010;-0.1127;1.0000
1697966428.845679931;right;1.3999;-0.3999;-0.1116;1.0000
1697966428.855907583;right;1.3986;-0.3986;-0.1104;1.0000
1697966428.865180008;right;1.3976;-0.3976;-0.1094;1.0000
1697966428.877082390;right;1.3965;-0.3965;-0.1083;1.0000
1697966428.887488387;right;1.3954;-0.3954;-0.1072;1.0000
1697966428.896761895;right;1.3943;-0.3943;-0.1060;1.0000
1697966428.907416799;right;1.3931;-0.3931;-0.1049;1.0000
1697966428.917075175;right;1.3920;-0.3920;-0.1037;1.0000
1697966428.927144223;right;1.3908;-0.3908;-0.1026;1.0000
1697966428.938368423;right;1.3897;-0.3897;-0.1014;1.0000
1697966428.947791965;right;1.3885;-0.3885;-0.1003;1.0000
1697966428.956180564;right;1.3874;-0.3874;-0.0991;1.0000
1697966428.969324553;right;1.3862;-0.3862;-0.0980;1.0000
1697966428.977051568;right;1.3850;-0.3850;-0.0968;1.0000
1697966428.985949631;right;1.3838;-0.3838;-0.0081;1.0000
1697966429.000879295;right;1.3826;-0.3826;-0.0069;1.0000
1697966429.009083692;right;1.3814;-0.3814;-0.0057;1.0000
1697966429.018430893;right;1.3802;-0.3802;-0.0045;1.0000
1697966429.033385538;right;1.3790;-0.3790;-0.0033;1.0000
1697966429.041042295;right;1.3778;-0.3778;-0.0021;1.0000
1697966429.053645994;right;1.3766;-0.3766;-0.0009;1.0000
1697966429.061432366;right;1.3754;-0.3754;0.0003;1.0000
1697966429.078513656;right;1.3742;-0.3742;0.0015;1.0000
1697966429.087267215;right;1.3730;-0.3730;0.0027;1.0000
1697966429.100953962;right;1.3718;-0.3718;0.0039;1.0000
1697966429.108604712;right;1.3706;-0.3706;0.0051;1.0000
1697966429.117052495;right;1.3693;-0.3693;0.0064;1.0000
1697966429.130905420;right;1.3681;-0.3681;0.0076;1.0000
1697966429.137355243;right;1.3669;-0.3669;0.0088;1.0000
1697966429.147017949;right;1.3657;-0.3657;0.0100;1.0000
1697966429.161103614;right;1.3645;-0.3645;0.0112;1.0000
1697966429.168815137;right;1.3632;-0.3632;0.0125;1.0000
1697966429.180205253;right;1.3620;-0.3620;0.0137;1.0000
1697966429.190416608;right;1.3608;-0.3608;0.0149;1.0000
1697966429.199202582;right;1.3596;-0.3596;0.0161;1.0000
1697966429.208940257;right;1.3583;-0.3583;0.0174;1.0000
1697966429.218600128;right;1.3571;-0.3571;0.0186;1.0000
1697966429.233905999;right;1.3559;-0.3559;0.0198;1.0000
1697966429.241394124;right;1.3546;-0.3546;0.0211;1.0000
1697966429.249662231;right;1.3534;-0.3534;0.0223;1.0000
1697966429.263809941;right;1.3522;-0.3522;0.0235;1.0000
1697966429.273281700;right;1.3509;-0.3509;0.0248;1.0000
1697966429.282105739;right;1.3497;-0.3497;0.0260;1.0000
1697966429.295599803;right;1.3485;-0.3485;0.0272;1.0000
1697966429.303248159;right;1.3472;-0.3472;0.0285;1.0000
1697966429.314585452;right;1.3460;-0.3460;0.0297;1.0000
1697966429.326745204;right;1.3448;-0.3448;0.0310;1.0000
1697966429.334949891;right;1.3435;-0.3435;0.0322;1.0000
1697966429.344416227;right;1.3423;-0.3423;0.0334;1.0000
1697966429.358490093;right;1.3410;-0.3410;0.0347;1.0000
1697966429.369325355;right;1.3398;-0.3398;0.0359;1.0000
1697966429.379650511;right;1.3385;-0.3385;0.0372;1.0000
1697966429.392051995;right;1.3373;-0.3373;0.0384;1.0000
1697966429.397280360;right;1.3360;-0.3360;0.0397;1.0000
1697966429.406627538;right;1.3348;-0.3348;0.0409;1.0000
1697966429.415964774;right;1.3335;-0.3335;0.0422;1.0000
1697966429.430227670;right;1.3321;-0.3321;0.0436;1.0000
1697966429.438644791;right;1.3309;-0.3309;0.0448;1.0000
1697966429.448045166;right;1.3296;-0.3296;0.0461;1.0000
1697966429.462745484;right;1.3284;-0.3284;0.0474;1.0000
1697966429.470644363;right;1.3271;-0.3271;0.0486;1.0000
1697966429.480840652;right;1.3258;-0.3258;0.0499;1.0000
1697966429.496110405;right;1.3246;-0.3246;0.0512;1.0000
1697966429.504100617;right;1.3233;-0.3233;0.0524;1.0000
1697966429.514430283;right;1.3220;-0.3220;0.0537;1.0000
1697966429.527731837;right;1.3207;-0.3207;0.0550;1.0000
1697966429.539149259;right;1.3195;-0.3195;0.0562;1.0000
1697966429.549733321;right;1.3182;-0.3182;0.0575;1.0000
1697966429.563847514;right;1.3169;-0.3169;0.0588;1.0000
1697966429.580704374;right;1.3156;-0.3156;0.0601;1.0000
1697966429.588086339;right;1.3144;-0.3144;0.0614;1.0000
1697966429.599345361;right;1.3131;-0.3131;0.0626;1.0000
1697966429.609822483;right;1.3118;-0.3118;0.0639;1.0000
1697966429.620153506;right;1.3105;-0.3105;0.0652;1.0000
1697966429.633428588;right;1.3092;-0.3092;0.0665;1.0000
1697966429.644565335;right;1.3079;-0.3079;0.0678;1.0000
1697966429.654636592;right;1.3066;-0.3066;0.0691;1.0000
1697966429.668635341;right;1.3054;-0.3054;0.0704;1.0000
1697966429.678848647;right;1.3041;-0.3041;0.0716;1.0000
1697966429.696248130;right;1.3028;-0.3028;0.0729;1.0000
1697966429.702045449;right;1.3015;-0.3015;0.0742;1.0000
1697966429.713897626;right;1.3002;-0.3002;0.0755;1.0000
1697966429.723807827;right;1.2989;-0.2989;0.0768;1.0000
1697966429.738508631;right;1.2976;-0.2976;0.0781;1.0000
1697966429.749741187;right;1.2963;-0.2963;0.0794;1.0000
1697966429.758520511;right;1.2950;-0.2950;0.0807;1.0000
1697966429.774337620;right;1.2935;-0.2935;0.0822;1.0000
1697966429.782970283;right;1.2923;-0.2923;0.0834;1.0000
1697966429.792162110;right;1.2910;-0.2910;0.0847;1.0000
1697966429.812283095;right;1.2897;-0.2897;0.0860;1.0000
1697966429.821591966;right;1.2884;-0.2884;0.0873;1.0000
1697966429.831385118;right;1.2871;-0.2871;0.0886;1.0000
1697966429.838876922;right;1.2858;-0.2858;0.0899;1.0000
1697966429.851282681;right;1.2845;-0.2845;0.0912;1.0000
1697966429.861055196;right;1.2833;-0.2833;0.0925;1.0000
1697966429.875196609;right;1.2820;-0.2820;0.0937;1.0000
1697966429.884857336;right;1.2807;-0.2807;0.0950;1.0000
1697966429.902278342;right;1.2794;-0.2794;0.0963;1.0000
1697966429.907912350;right;1.2781;-0.2781;0.0976;1.0000
1697966429.918035703;right;1.2768;-0.2768;0.0989;1.0000
1697966429.934320179;right;1.2755;-0.2755;0.1002;1.0000
1697966429.943042510;right;1.2742;-0.2742;0.1015;1.0000
1697966429.953320832;right;1.2730;-0.2730;0.1027;1.0000
1697966429.966611344;right;1.2717;-0.2717;0.1040;1.0000
1697966429.976970442;right;1.2704;-0.2704;0.1053;1.0000
1697966429.984743942;right;1.2691;-0.2691;0.1066;1.0000
1697966429.995323168;right;1.2678;-0.2678;0.1079;1.0000
1697966430.007815221;right;1.2666;-0.2666;0.1091;1.0000
1697966430.020004091;right;1.2653;-0.2653;0.1104;1.0000
1697966430.030861821;right;1.2640;-0.2640;0.1117;1.0000
1697966430.041409547;right;1.2627;-0.2627;0.1130;1.0000
1697966430.057113749;right;1.2615;-0.2615;0.1142;1.0000
1697966430.067113192;right;1.2602;-0.2602;0.1155;1.0000
1697966430.091606278;right;1.2587;-0.2587;0.1170;1.0000
1697966430.096291090;right;1.2575;-0.2575;0.1182;1.0000
1697966430.106307130;right;1.2562;-0.2562;0.1195;1.0000
1697966430.113862072;right;1.2550;-0.2550;0.1207;1.0000
1697966430.124436258;right;1.2537;-0.2537;0.1220;1.0000
1697966430.138943545;right;1.2524;-0.2524;0.1233;1.0000
1697966430.147494088;right;1.2512;-0.2512;0.1245;1.0000
1697966430.168674115;right;1.2499;-0.2499;0.1258;1.0000
1697966430.173229745;right;1.2487;-0.2487;0.1270;1.0000
1697966430.179432327;right;1.2474;-0.2474;0.1283;1.0000
1697966430.186169610;right;1.2461;-0.2461;0.1296;1.0000
1697966430.198350777;right;1.2448;-0.2448;0.1309;1.0000
1697966430.207391975;right;1.2436;-0.2436;0.1321;1.0000
1697966430.217046825;right;1.2424;-0.2424;0.1333;1.0000
1697966430.228248803;right;1.2411;-0.2411;0.1346;1.0000
1697966430.243531275;right;1.2399;-0.2399;0.1358;1.0000
1697966430.253568215;right;1.2386;-0.2386;0.1371;1.0000
1697966430.260936867;right;1.2370;-0.2370;0.6635;1.0000
1697966430.279096708;right;1.2350;-0.2350;0.6655;1.0000
1697966430.289629354;right;1.2329;-0.2329;0.6676;1.0000
1697966430.301918132;right;1.2308;-0.2308;0.6697;1.0000
1697966430.313916210;right;1.2287;-0.2287;0.6718;1.0000
1697966430.324465975;right;1.2267;-0.2267;0.6738;1.0000
1697966430.339610388;right;1.2246;-0.2246;0.5884;1.0000
1697966430.349726523;right;1.2225;-0.2225;0.5905;1.0000
1697966430.363112518;right;1.2205;-0.2205;0.5926;1.0000
1697966430.368845494;right;1.2185;-0.2185;0.5946;1.0000
1697966430.378332671;right;1.2165;-0.2165;0.5965;1.0000
1697966430.387193460;right;1.2145;-0.2145;0.5985;1.0000
1697966430.396972367;right;1.2126;-0.2126;0.6004;1.0000
1697966430.408065075;right;1.2107;-0.2107;0.5149;1.0000
1697966430.417810424;right;1.2088;-0.2088;0.5168;1.0000
1697966430.433556782;right;1.2069;-0.2069;0.5187;1.0000
