[INFO] [1697972041.123252340] [robot_controller]: k1: 1.0
[INFO] [1697972041.123768089] [robot_controller]: k2: 5.0
[INFO] [1697972041.124210772] [robot_controller]: Max_linear: 10.0
[INFO] [1697972041.124638228] [robot_controller]: Max_angular: 10.0
[INFO] [1697972041.125053970] [robot_controller]: Target_distance: 1.0
[INFO] [1697972043.983089504] [robot_controller]: left;2.9047;1.9047;0.0421;1.0000
[INFO] [1697972043.993361144] [robot_controller]: left;2.9047;1.9047;0.0421;1.0000
[INFO] [1697972044.007268229] [robot_controller]: left;2.9047;1.9047;0.0421;1.0000
[INFO] [1697972044.017620239] [robot_controller]: left;2.9046;1.9046;0.0420;1.0000
[INFO] [1697972044.026988182] [robot_controller]: left;2.9045;1.9045;0.0418;1.0000
[INFO] [1697972044.047767249] [robot_controller]: left;2.9042;1.9042;0.0416;1.0000
[INFO] [1697972044.056257154] [robot_controller]: left;2.9039;1.9039;0.0412;1.0000
[INFO] [1697972044.064723126] [robot_controller]: left;2.9035;1.9035;0.0408;1.0000
[INFO] [1697972044.085321760] [robot_controller]: left;2.9029;1.9029;0.0403;1.0000
[INFO] [1697972044.095383894] [robot_controller]: left;2.9024;1.9024;0.0398;1.0000
[INFO] [1697972044.104830470] [robot_controller]: left;2.9018;1.9018;0.0392;1.0000
[INFO] [1697972044.114766520] [robot_controller]: left;2.9011;1.9011;0.0385;1.0000
[INFO] [1697972044.134085052] [robot_controller]: left;2.9003;1.9003;0.0377;1.0000
[INFO] [1697972044.143690029] [robot_controller]: left;2.8995;1.8995;0.0369;1.0000
[INFO] [1697972044.152521771] [robot_controller]: left;2.8986;1.8986;0.0360;1.0000
[INFO] [1697972044.171936333] [robot_controller]: left;2.8976;1.8976;0.0350;1.0000
[INFO] [1697972044.181024020] [robot_controller]: left;2.8966;1.8966;0.0340;1.0000
[INFO] [1697972044.190955830] [robot_controller]: left;2.8955;1.8955;0.0329;1.0000
[INFO] [1697972044.205489108] [robot_controller]: left;2.8943;1.8943;0.0317;1.0000
[INFO] [1697972044.219081486] [robot_controller]: left;2.8930;1.8930;0.0304;1.0000
[INFO] [1697972044.227923634] [robot_controller]: left;2.8917;1.8917;0.0291;1.0000
[INFO] [1697972044.238090770] [robot_controller]: left;2.8903;1.8903;0.0277;1.0000
[INFO] [1697972044.254375293] [robot_controller]: left;2.8888;1.8888;0.0262;1.0000
[INFO] [1697972044.261161481] [robot_controller]: left;2.8873;1.8873;0.0247;1.0000
[INFO] [1697972044.268270645] [robot_controller]: left;2.8857;1.8857;0.0230;1.0000
[INFO] [1697972044.276006566] [robot_controller]: left;2.8840;1.8840;0.0214;1.0000
[INFO] [1697972044.285457918] [robot_controller]: left;2.8822;1.8822;0.0196;1.0000
[INFO] [1697972044.293869192] [robot_controller]: left;2.8804;1.8804;0.0178;1.0000
[INFO] [1697972044.310913039] [robot_controller]: left;2.8785;1.8785;0.0159;1.0000
