[INFO] [1697972454.342258302] [robot_controller]: k1: 1.0
[INFO] [1697972454.342932846] [robot_controller]: k2: 5.0
[INFO] [1697972454.343471962] [robot_controller]: Max_linear: 10.0
[INFO] [1697972454.343915869] [robot_controller]: Max_angular: 10.0
[INFO] [1697972454.344560584] [robot_controller]: Target_distance: 1.0
[INFO] [1697972458.685658022] [robot_controller]: left;2.7538;1.7538;-1.5083;0.6631
[INFO] [1697972458.697114896] [robot_controller]: left;2.7538;1.7538;-1.5082;0.6631
[INFO] [1697972458.707506297] [robot_controller]: left;2.7538;1.7538;-1.5083;0.6631
[INFO] [1697972458.715987056] [robot_controller]: left;2.7536;1.7536;-1.5084;0.6630
[INFO] [1697972458.725495250] [robot_controller]: left;2.7534;1.7534;-1.5087;0.6629
[INFO] [1697972458.735196092] [robot_controller]: left;2.7529;1.7529;-1.5092;0.6627
[INFO] [1697972458.745772944] [robot_controller]: left;2.7523;1.7523;-1.5097;0.6624
[INFO] [1697972458.759173859] [robot_controller]: left;2.7517;1.7517;-1.5104;0.6621
[INFO] [1697972458.772061406] [robot_controller]: left;2.7509;1.7509;-1.5112;0.6618
[INFO] [1697972458.781393732] [robot_controller]: left;2.7500;1.7500;-1.5121;0.6614
[INFO] [1697972458.789610963] [robot_controller]: left;2.7489;1.7489;-1.5131;0.6609
[INFO] [1697972458.799227877] [robot_controller]: left;2.7478;1.7478;-1.5143;0.6604
[INFO] [1697972458.814923074] [robot_controller]: left;2.7465;1.7465;-1.5155;0.6599
[INFO] [1697972458.824625968] [robot_controller]: left;2.7451;1.7451;-1.5169;0.6593
[INFO] [1697972458.834685562] [robot_controller]: left;2.7436;1.7436;-1.5184;0.6586
[INFO] [1697972458.843976328] [robot_controller]: left;2.7420;1.7420;-1.5200;0.6579
[INFO] [1697972458.860390992] [robot_controller]: left;2.7403;1.7403;-1.5218;0.6572
[INFO] [1697972458.868815006] [robot_controller]: left;2.7384;1.7384;-1.5236;0.6564
[INFO] [1697972458.878298472] [robot_controller]: left;2.7365;1.7365;-1.5256;0.6555
[INFO] [1697972458.903708605] [robot_controller]: left;2.7344;1.7344;-1.5277;0.6546
[INFO] [1697972458.911699965] [robot_controller]: left;2.7322;1.7322;-1.5299;0.6537
[INFO] [1697972458.921421891] [robot_controller]: left;2.7298;1.7298;-1.5322;0.6527
[INFO] [1697972458.928645416] [robot_controller]: left;2.7274;1.7274;-1.5347;0.6516
[INFO] [1697972458.938586042] [robot_controller]: left;2.7248;1.7248;-1.5373;0.6506
[INFO] [1697972458.952851473] [robot_controller]: left;2.7221;1.7221;-1.5399;0.6494
[INFO] [1697972458.963300002] [robot_controller]: left;2.7193;1.7193;-1.5427;0.6482
[INFO] [1697972458.974344165] [robot_controller]: left;2.7161;1.7161;-1.5460;0.6469
[INFO] [1697972458.985883518] [robot_controller]: left;2.7133;1.7133;-1.5487;0.6457
[INFO] [1697972458.998232113] [robot_controller]: left;2.7102;1.7102;-1.5519;0.6444
[INFO] [1697972459.006618929] [robot_controller]: left;2.7069;1.7069;-1.5552;0.6431
[INFO] [1697972459.016293962] [robot_controller]: left;2.7034;1.7034;-1.4712;0.6797
[INFO] [1697972459.029895365] [robot_controller]: left;2.7001;1.7001;-1.5620;0.6403
[INFO] [1697972459.041057348] [robot_controller]: left;2.6966;1.6966;-1.5655;0.6388
[INFO] [1697972459.049831020] [robot_controller]: left;2.6930;1.6930;-1.4816;0.6750
[INFO] [1697972459.058294481] [robot_controller]: left;2.6893;1.6893;-1.4853;0.6733
[INFO] [1697972459.067260401] [robot_controller]: left;2.6858;1.6858;-1.4888;0.6717
