1697971489.724471695;k1: 1.0
1697971489.725048969;k2: 5.0
1697971489.725491893;Max_linear: 2.0
1697971489.725972184;Max_angular: 3.0
1697971489.726564742;Target_distance: 1.0
1697971493.912581172;right;2.7546;-1.7546;-4.0903;0.2445
1697971493.920705735;right;2.7546;-1.7546;-4.0903;0.2445
1697971493.931582301;right;2.7545;-1.7545;-4.0903;0.2445
1697971493.940243088;right;2.7545;-1.7545;-4.0902;0.2445
1697971493.951142418;right;2.7545;-1.7545;-4.0902;0.2445
1697971493.960460886;right;2.7544;-1.7544;-4.0901;0.2445
1697971493.977561132;right;2.7544;-1.7544;-4.0901;0.2445
1697971493.987390891;right;2.7543;-1.7543;-4.0900;0.2445
1697971493.997619363;right;2.7542;-1.7542;-4.0899;0.2445
1697971494.006448375;right;2.7542;-1.7542;-4.0899;0.2445
1697971494.023176335;right;2.7541;-1.7541;-4.0898;0.2445
1697971494.035099888;right;2.7540;-1.7540;-4.0897;0.2445
1697971494.053110466;right;2.7539;-1.7539;-4.0896;0.2445
1697971494.059466527;right;2.7538;-1.7538;-4.0895;0.2445
1697971494.069187678;right;2.7537;-1.7537;-4.0895;0.2445
1697971494.077886426;right;2.7537;-1.7537;-4.0894;0.2445
1697971494.093048333;right;2.7538;-1.7538;-4.0895;0.2445
1697971494.101245829;right;2.7548;-1.7548;-4.0906;0.2445
1697971494.113187513;right;2.7560;-1.7560;-4.0917;0.2444
1697971494.123401112;right;2.7571;-1.7571;-4.0053;0.2497
1697971494.134840537;right;2.7581;-1.7581;-3.9189;0.2552
1697971494.144247163;right;2.7590;-1.7590;-3.9198;0.2551
1697971494.154883500;right;2.7600;-1.7600;-3.8333;0.2609
1697971494.167772983;right;2.7610;-1.7610;-3.7469;0.2669
1697971494.176087666;right;2.7620;-1.7620;-3.6604;0.2732
1697971494.193626699;right;2.7630;-1.7630;-3.5739;0.2798
1697971494.202303124;right;2.7640;-1.7640;-3.4874;0.2868
1697971494.212693025;right;2.7649;-1.7649;-3.4884;0.2867
1697971494.224326464;right;2.7658;-1.7658;-3.4018;0.2940
1697971494.236778785;right;2.7666;-1.7666;-3.3151;0.3017
1697971494.246831783;right;2.7674;-1.7674;-3.2284;0.3098
1697971494.258074494;right;2.7682;-1.7682;-3.1418;0.3183
1697971494.272086471;right;2.7690;-1.7690;-3.0552;0.3273
1697971494.282963857;right;2.7698;-1.7698;-2.9685;0.3369
1697971494.301220615;right;2.7706;-1.7706;-2.9692;0.3368
1697971494.310377812;right;2.7712;-1.7712;-2.8824;0.3469
1697971494.319497161;right;2.7719;-1.7719;-2.7956;0.3577
1697971494.332342004;right;2.7725;-1.7725;-2.7088;0.3692
1697971494.343842160;right;2.7732;-1.7732;-2.6220;0.3814
1697971494.353043268;right;2.7738;-1.7738;-2.6226;0.3813
1697971494.362408228;right;2.7743;-1.7743;-2.5357;0.3944
1697971494.380726313;right;2.7748;-1.7748;-2.4487;0.4084
1697971494.389421560;right;2.7754;-1.7754;-2.3618;0.4234
1697971494.398927014;right;2.7758;-1.7758;-2.3622;0.4233
1697971494.419052649;right;2.7762;-1.7762;-2.2751;0.4396
1697971494.423114733;right;2.7766;-1.7766;-2.1881;0.4570
1697971494.435924871;right;2.7770;-1.7770;-2.1885;0.4570
1697971494.446164226;right;2.7772;-1.7772;-2.1013;0.4759
1697971494.459827030;right;2.7776;-1.7776;-2.0141;0.4965
1697971494.475010303;right;2.7778;-1.7778;-2.0143;0.4965
1697971494.489213569;right;2.7779;-1.7779;-1.9270;0.5190
1697971494.500017793;right;2.7782;-1.7782;-1.9272;0.5189
1697971494.510794710;right;2.7782;-1.7782;-1.8398;0.5436
1697971494.520928992;right;2.7783;-1.7783;-1.7524;0.5707
1697971494.529474490;right;2.7782;-1.7782;-1.7524;0.5707
1697971494.540343127;right;2.7782;-1.7782;-1.6649;0.6007
1697971494.550169194;right;2.7781;-1.7781;-1.6647;0.6007
1697971494.560240896;right;2.7779;-1.7779;-1.5771;0.6341
1697971494.575402819;right;2.7777;-1.7777;-1.5769;0.6342
1697971494.586731369;right;2.7773;-1.7773;-1.4891;0.6716
1697971494.597677816;right;2.7771;-1.7771;-1.4888;0.6717
1697971494.609025431;right;2.7765;-1.7765;-1.4008;0.7139
1697971494.620255284;right;2.7760;-1.7760;-1.3129;0.7618
1697971494.631459212;right;2.7754;-1.7754;-1.3122;0.7621
1697971494.641016241;right;2.7747;-1.7747;-1.2241;0.8170
1697971494.656538506;right;2.7740;-1.7740;-1.2233;0.8175
1697971494.670979809;right;2.7730;-1.7730;-1.1349;0.8812
1697971494.678968932;right;2.7721;-1.7721;-1.0465;0.9556
1697971494.688380274;right;2.7710;-1.7710;-1.0454;0.9566
1697971494.717798856;right;2.7697;-1.7697;-0.9567;1.0000
1697971494.728032641;right;2.7685;-1.7685;-0.8680;1.0000
1697971494.740089308;right;2.7667;-1.7667;-0.8662;1.0000
1697971494.751366690;right;2.7651;-1.7651;-0.7772;1.0000
1697971494.764932798;right;2.7635;-1.7635;-0.6881;1.0000
1697971494.772692238;right;2.7616;-1.7616;-0.6862;1.0000
1697971494.780966370;right;2.7597;-1.7597;-0.5968;1.0000
1697971494.788346857;right;2.7577;-1.7577;-0.5948;1.0000
1697971494.804741046;right;2.7554;-1.7554;-0.5051;1.0000
1697971494.813917086;right;2.7532;-1.7532;-0.4154;1.0000
1697971494.820851165;right;2.7508;-1.7508;-0.4130;1.0000
1697971494.829649311;right;2.7482;-1.7482;-0.4104;1.0000
1697971494.845653329;right;2.7458;-1.7458;-0.3205;1.0000
1697971494.852834844;right;2.7432;-1.7432;-0.3179;1.0000
1697971494.858910642;right;2.7406;-1.7406;-0.3153;1.0000
1697971494.867564376;right;2.7378;-1.7378;-0.2251;1.0000
1697971494.884193737;right;2.7350;-1.7350;-0.2222;1.0000
1697971494.893914003;right;2.7321;-1.7321;-0.2194;1.0000
1697971494.904820961;right;2.7292;-1.7292;-0.2165;1.0000
1697971494.916833919;right;2.7261;-1.7261;-0.2133;1.0000
1697971494.939015378;right;2.7235;-1.7235;-0.2107;1.0000
1697971494.949649858;right;2.7206;-1.7206;-0.2079;1.0000
1697971494.958625170;right;2.7177;-1.7177;-0.2050;1.0000
1697971494.967035382;right;2.7148;-1.7148;-0.2021;1.0000
1697971494.984858619;right;2.7119;-1.7119;-0.1992;1.0000
1697971494.992953876;right;2.7090;-1.7090;-0.1963;1.0000
1697971495.001637681;right;2.7061;-1.7061;-0.1934;1.0000
1697971495.011221808;right;2.7032;-1.7032;-0.1904;1.0000
1697971495.027622730;right;2.7003;-1.7003;-0.1875;1.0000
1697971495.032767109;right;2.6973;-1.6973;-0.1846;1.0000
1697971495.040286139;right;2.6944;-1.6944;-0.0941;1.0000
1697971495.050419789;right;2.6914;-1.6914;-0.0911;1.0000
1697971495.058614205;right;2.6884;-1.6884;-0.0882;1.0000
1697971495.075493142;right;2.6854;-1.6854;-0.0852;1.0000
1697971495.085777730;right;2.6824;-1.6824;-0.0822;1.0000
1697971495.093604928;right;2.6794;-1.6794;-0.0791;1.0000
1697971495.112595765;right;2.6764;-1.6764;-0.0761;1.0000
1697971495.123036103;right;2.6733;-1.6733;-0.0731;1.0000
1697971495.134695442;right;2.6703;-1.6703;-0.0701;1.0000
1697971495.144140693;right;2.6673;-1.6673;-0.0671;1.0000
1697971495.170517711;right;2.6643;-1.6643;-0.0641;1.0000
1697971495.182344307;right;2.6613;-1.6613;-0.0610;1.0000
1697971495.190416978;right;2.6582;-1.6582;-0.0580;1.0000
1697971495.200141289;right;2.6552;-1.6552;-0.0550;1.0000
1697971495.210077027;right;2.6522;-1.6522;-0.0520;1.0000
1697971495.231007427;right;2.6491;-1.6491;-0.0489;1.0000
1697971495.238828239;right;2.6461;-1.6461;-0.0459;1.0000
1697971495.247861111;right;2.6431;-1.6431;-0.0428;1.0000
1697971495.256480461;right;2.6400;-1.6400;-0.0398;1.0000
1697971495.271667615;right;2.6370;-1.6370;-0.0367;1.0000
1697971495.279666328;right;2.6339;-1.6339;-0.0337;1.0000
1697971495.288146373;right;2.6309;-1.6309;-0.0306;1.0000
1697971495.297877931;right;2.6278;-1.6278;-0.0276;1.0000
1697971495.306990133;right;2.6247;-1.6247;-0.0245;1.0000
1697971495.323078037;right;2.6217;-1.6217;-0.0215;1.0000
1697971495.331998305;right;2.6186;-1.6186;-0.0184;1.0000
1697971495.338468708;right;2.6155;-1.6155;-0.0153;1.0000
1697971495.357491272;right;2.6125;-1.6125;-0.0123;1.0000
1697971495.363370737;right;2.6094;-1.6094;-0.0092;1.0000
1697971495.371622201;right;2.6063;-1.6063;-0.0061;1.0000
1697971495.380571731;right;2.6033;-1.6033;-0.0030;1.0000
1697971495.388780648;right;2.6002;-1.6002;0.0000;1.0000
1697971495.400790715;right;2.5971;-1.5971;0.0031;1.0000
1697971495.420174531;right;2.5940;-1.5940;0.0062;1.0000
1697971495.430202175;right;2.5910;-1.5910;0.0093;1.0000
1697971495.441708002;right;2.5879;-1.5879;0.0123;1.0000
1697971495.461339501;right;2.5848;-1.5848;0.0154;1.0000
1697971495.478230514;right;2.5817;-1.5817;0.0185;1.0000
1697971495.485631702;right;2.5786;-1.5786;0.0216;1.0000
1697971495.494804123;right;2.5753;-1.5753;0.0250;1.0000
1697971495.502986140;right;2.5725;-1.5725;0.0277;1.0000
1697971495.516098436;right;2.5694;-1.5694;0.0308;1.0000
1697971495.525316681;right;2.5663;-1.5663;0.0339;1.0000
1697971495.533816679;right;2.5632;-1.5632;0.0370;1.0000
1697971495.544759531;right;2.5596;-1.5596;0.6529;1.0000
1697971495.559553133;right;2.5557;-1.5557;0.6568;1.0000
1697971495.567790661;right;2.5518;-1.5518;0.6607;1.0000
1697971495.576325524;right;2.5479;-1.5479;0.6646;1.0000
1697971495.596032554;right;2.5440;-1.5440;0.5810;1.0000
1697971495.602526053;right;2.5401;-1.5401;0.5849;1.0000
1697971495.611800031;right;2.5362;-1.5362;0.5888;1.0000
1697971495.619109819;right;2.5324;-1.5324;0.5926;1.0000
1697971495.628098386;right;2.5286;-1.5286;0.5964;1.0000
1697971495.636591865;right;2.5248;-1.5248;0.6002;1.0000
1697971495.659425787;right;2.5212;-1.5212;0.6039;1.0000
1697971495.668367893;right;2.5174;-1.5174;0.5202;1.0000
1697971495.678188563;right;2.5136;-1.5136;0.5239;1.0000
1697971495.687384790;right;2.5100;-1.5100;0.5276;1.0000
1697971495.703418001;right;2.5063;-1.5063;0.5312;1.0000
1697971495.710906987;right;2.5027;-1.5027;0.5349;1.0000
1697971495.718214302;right;2.4991;-1.4991;0.5384;1.0000
1697971495.728008015;right;2.4955;-1.4955;0.4545;1.0000
1697971495.745960438;right;2.4919;-1.4919;0.4582;1.0000
1697971495.751781407;right;2.4883;-1.4883;0.4617;1.0000
1697971495.760139290;right;2.4848;-1.4848;0.4653;1.0000
1697971495.769536646;right;2.4813;-1.4813;0.4688;1.0000
1697971495.778823883;right;2.4778;-1.4778;0.4723;1.0000
1697971495.792750814;right;2.4744;-1.4744;0.4757;1.0000
1697971495.800565510;right;2.4710;-1.4710;0.3917;1.0000
1697971495.814012056;right;2.4675;-1.4675;0.3951;1.0000
1697971495.825166113;right;2.4641;-1.4641;0.3985;1.0000
1697971495.833588362;right;2.4607;-1.4607;0.4019;1.0000
1697971495.842957573;right;2.4573;-1.4573;0.4053;1.0000
1697971495.856401526;right;2.4540;-1.4540;0.4086;1.0000
1697971495.865539367;right;2.4507;-1.4507;0.4119;1.0000
1697971495.876035657;right;2.4475;-1.4475;0.3277;1.0000
1697971495.888294232;right;2.4442;-1.4442;0.3310;1.0000
1697971495.895968368;right;2.4409;-1.4409;0.3343;1.0000
1697971495.905605498;right;2.4376;-1.4376;0.3375;1.0000
1697971495.917396389;right;2.4344;-1.4344;0.3407;1.0000
1697971495.926039398;right;2.4312;-1.4312;0.3439;1.0000
1697971495.937713216;right;2.4280;-1.4280;0.3471;1.0000
1697971495.961871757;right;2.4246;-1.4246;0.3506;1.0000
1697971495.969394358;right;2.4218;-1.4218;0.3534;1.0000
1697971495.978361837;right;2.4187;-1.4187;0.3565;1.0000
1697971495.987213397;right;2.4156;-1.4156;0.2721;1.0000
1697971495.995747409;right;2.4124;-1.4124;0.2753;1.0000
1697971496.011896240;right;2.4093;-1.4093;0.2784;1.0000
1697971496.021802453;right;2.4062;-1.4062;0.2815;1.0000
1697971496.031839164;right;2.4031;-1.4031;0.2846;1.0000
1697971496.043387702;right;2.4001;-1.4001;0.2876;1.0000
1697971496.059963399;right;2.3970;-1.3970;0.2907;1.0000
1697971496.068696631;right;2.3939;-1.3939;0.2937;1.0000
1697971496.078854904;right;2.3909;-1.3909;0.2968;1.0000
1697971496.086041298;right;2.3879;-1.3879;0.2998;1.0000
1697971496.097061780;right;2.3849;-1.3849;0.3028;1.0000
1697971496.114838641;right;2.3819;-1.3819;0.3058;1.0000
1697971496.123070335;right;2.3789;-1.3789;0.3088;1.0000
1697971496.132786284;right;2.3759;-1.3759;0.3118;1.0000
1697971496.141412323;right;2.3729;-1.3729;0.3148;1.0000
1697971496.159037027;right;2.3699;-1.3699;0.2303;1.0000
1697971496.168561817;right;2.3669;-1.3669;0.2333;1.0000
1697971496.181229302;right;2.3640;-1.3640;0.2363;1.0000
1697971496.189360294;right;2.3610;-1.3610;0.2392;1.0000
1697971496.205265380;right;2.3577;-1.3577;0.2425;1.0000
1697971496.212521407;right;2.3551;-1.3551;0.2451;1.0000
1697971496.223634141;right;2.3522;-1.3522;0.2481;1.0000
1697971496.234433066;right;2.3492;-1.3492;0.2510;1.0000
1697971496.246941512;right;2.3460;-1.3460;0.2542;1.0000
1697971496.261708609;right;2.3431;-1.3431;0.2571;1.0000
1697971496.274347799;right;2.3402;-1.3402;0.2600;1.0000
1697971496.286592920;right;2.3367;-1.3367;0.2635;1.0000
1697971496.297411953;right;2.3340;-1.3340;0.2662;1.0000
1697971496.308910463;right;2.3311;-1.3311;0.2691;1.0000
1697971496.328738587;right;2.3282;-1.3282;0.2720;1.0000
1697971496.343334837;right;2.3253;-1.3253;0.2749;1.0000
1697971496.356930178;right;2.3224;-1.3224;0.2778;1.0000
1697971496.367348227;right;2.3192;-1.3192;0.2810;1.0000
1697971496.390495249;right;2.3166;-1.3166;0.2836;1.0000
1697971496.403628929;right;2.3132;-1.3132;0.2870;1.0000
1697971496.414858382;right;2.3103;-1.3103;0.2899;1.0000
1697971496.426549423;right;2.3074;-1.3074;0.2928;1.0000
1697971496.451962721;right;2.3009;-1.3009;0.2993;1.0000
1697971496.460104464;right;2.2981;-1.2981;0.3022;1.0000
1697971496.472242009;right;2.2952;-1.2952;0.3050;1.0000
1697971496.484992459;right;2.2924;-1.2924;0.2203;1.0000
1697971496.497915782;right;2.2893;-1.2893;0.2235;1.0000
1697971496.536690058;right;2.2868;-1.2868;0.2260;1.0000
1697971496.541942592;right;2.2820;-1.2820;0.2308;1.0000
1697971496.549959608;right;2.2795;-1.2795;0.2333;1.0000
1697971496.581989501;right;2.2761;-1.2761;0.2367;1.0000
1697971496.613719512;right;2.2736;-1.2736;0.2392;1.0000
1697971496.630535849;right;2.2708;-1.2708;0.2420;1.0000
1697971496.651123333;right;2.2677;-1.2677;0.2451;1.0000
1697971496.658209198;right;2.2651;-1.2651;0.2476;1.0000
1697971496.675051390;right;2.2604;-1.2604;0.2524;1.0000
1697971496.688610443;right;2.2578;-1.2578;0.2549;1.0000
1697971496.698815354;right;2.2550;-1.2550;0.2577;1.0000
1697971496.716203446;right;2.2522;-1.2522;0.2605;1.0000
1697971496.722554705;right;2.2494;-1.2494;0.2633;1.0000
1697971496.734520449;right;2.2466;-1.2466;0.2661;1.0000
1697971496.741486555;right;2.2436;-1.2436;0.2692;1.0000
1697971496.757768230;right;2.2411;-1.2411;0.2717;1.0000
1697971496.765568123;right;2.2383;-1.2383;0.2745;1.0000
1697971496.773523930;right;2.2355;-1.2355;0.2772;1.0000
1697971496.782444764;right;2.2328;-1.2328;0.2800;1.0000
1697971496.789676081;right;2.2300;-1.2300;0.2828;1.0000
1697971496.802891000;right;2.2272;-1.2272;0.2855;1.0000
1697971496.818611550;right;2.2245;-1.2245;0.2883;1.0000
1697971496.826285297;right;2.2218;-1.2218;0.2910;1.0000
1697971496.835453576;right;2.2190;-1.2190;0.2937;1.0000
1697971496.853726839;right;2.2163;-1.2163;0.2964;1.0000
1697971496.862155530;right;2.2136;-1.2136;0.2992;1.0000
1697971496.870325061;right;2.2109;-1.2109;0.3019;1.0000
1697971496.879208706;right;2.2082;-1.2082;0.3046;1.0000
1697971496.891001046;right;2.2054;-1.2054;0.3073;1.0000
1697971496.906153839;right;2.2027;-1.2027;0.3100;1.0000
1697971496.917535926;right;2.2000;-1.2000;0.3128;1.0000
1697971496.941241995;right;2.1973;-1.1973;0.3155;1.0000
1697971496.943843197;right;2.1940;-1.1940;0.3187;1.0000
1697971496.950967461;right;2.1916;-1.1916;0.3212;1.0000
1697971496.960262096;right;2.1889;-1.1889;0.3239;1.0000
1697971496.970536239;right;2.1862;-1.1862;0.3266;1.0000
1697971496.978989937;right;2.1835;-1.1835;0.3292;1.0000
1697971496.987282089;right;2.1808;-1.1808;0.3319;1.0000
1697971496.996168616;right;2.1782;-1.1782;0.2471;1.0000
